stage,variant,method,method_key,beta_cost,beta_label,cost_type,d_warning,seed,step,scenario,base_scenario,episodes,success_rate,collision_rate,near_miss_rate,mean_min_distance,mean_time,mean_episode_reward,reaction_time_eval_style,reaction_time_nan_style,nan_reaction_rate,distance_warning_cost_nonzero_rate,distance_warning_cost_mean,distance_warning_cost_p95,distance_warning_cost_max,risk_sum_mean,risk_sum_p95,risk_max_mean,scenario_valid_rate,planned_threat_valid_rate,threat_valid_rate,realized_near_miss_rate,source_csv,checkpoint_path
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.0,1.950490744113922,7.7799999999999985,22.314318481605095,,,1.0,0.54,0.0048634586367916,0.0374855042027775,0.6657139614940775,0.0016651600902025097,0.01222801275351534,0.001664940743520214,1.0,1.0,1.0,0.06,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_sinusoidal.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,1.9381675934791565,8.052,22.221268751249116,0.20000000000000007,0.20000000000000007,0.0,0.64,0.0035016207924894378,0.025298140942431907,0.8494218987018485,0.000545043576243847,0.002956146472120815,0.0005449066161962156,1.0,1.0,1.0,0.06,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta2,wide_d2_beta2,2.0,2.0,distance_warning,2.0,0,750000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,0.98,0.02,0.06,2.206446843147278,8.104,21.74156043410526,0.20400000000000007,0.20400000000000007,0.0,0.32,0.008875983731318218,0.06602870936374529,2.203202986496965,0.004688988471938154,0.038095972907442786,0.004688748935279256,1.0,1.0,1.0,0.08,results/pre_ppo_priority/p0_5_beta_sweep/eval/wide_d2_beta2_s0_step750000_threat_sudden.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/wide_d2_beta2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.5411318588256835,8.612,22.26687714706322,,,1.0,0.16,0.0011825039149471,0.0091984507534652,0.276487066227574,3.696559218294095e-05,,3.696559213632876e-05,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.4692248582839964,8.572000000000001,22.26439330035363,,,1.0,0.18,0.0014004887641181,0.0126072650813148,0.2837495433132062,3.976397170755695e-05,,3.976397170755695e-05,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_mixed_v2,eval_mixed_v2,50,1.0,0.0,0.0,3.192511787414551,8.816,22.23318044010467,0.2,0.2,0.0,0.1,0.0017406328580545,0.0149930149316787,0.4890078898552588,0.0001649487813194,,0.0001649487813194,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.7165288805961607,8.916000000000002,22.34342362199205,,,1.0,0.06,0.0006375776236291,0.0062793306540697,0.3432463431410184,0.0001627714466818,,0.0001627699347327,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.0,1.8510799837112424,9.008,22.001500291814065,,,1.0,0.66,0.0133563124284102,0.0929452655847126,0.8980070002146476,0.002703866119307,,0.0026681540873651,1.0,1.0,1.0,0.22,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_sinusoidal,eval_sinusoidal,50,1.0,0.0,0.02,2.410427054166794,8.604000000000001,22.241124399663637,,,1.0,0.16,0.0046299108269158,0.0372239407408051,1.82486090418141,0.0024913003012325,,0.0024913003012064,1.0,1.0,1.0,0.06,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.451584837436676,8.8,22.24776202320579,0.2,0.2,0.0,0.18,0.0013087418055738,0.0095156272640451,0.2479692382558482,0.0001557051737721,,0.0001557050720569,1.0,1.0,1.0,0.0,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,250000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.0,3.379638042449951,8.996000000000002,22.227716775189364,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.3911428324579007e-05,,1.3911428324223738e-05,1.0,1.0,1.0,0.0,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step250000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step250000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.1154569172859192,8.232000000000001,22.244226660146804,,,1.0,0.22,0.0006237778189188,0.0021966546354815,0.2145406317367815,5.945057234049728e-05,,5.945057215876166e-05,1.0,1.0,1.0,0.0,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.02090283870697,8.192,22.233852598493883,,,1.0,0.38,0.0022533913182269,0.0161791297360003,0.6605199033009654,0.0002268912811805,,0.0002268876096649,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_mixed_v2,eval_mixed_v2,50,0.98,0.02,0.04,2.246801791191101,8.064,21.837397660640416,0.2,0.2,0.0,0.4,0.0129762335452687,0.0981522113707069,2.205867869993515,0.0047097985169484,,0.004709798516948,1.0,1.0,1.0,0.14,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.220357835292816,8.328000000000001,22.324871917518998,,,1.0,0.16,0.0014326897685714,0.0098956203460693,0.4492523990553678,0.0002415558372729,,0.0002415260367369,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_random_switch_hard,eval_random_switch_hard,50,1.0,0.0,0.02,1.721841584444046,8.992,21.95514221904953,,,1.0,0.86,0.0121508995949144,0.0887631225632503,1.1036258387333966,0.0034753500732903,,0.003459397642772,1.0,1.0,1.0,0.24,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_sinusoidal,eval_sinusoidal,50,0.98,0.02,0.04,1.974308241605759,8.192,21.812314636356856,,,1.0,0.38,0.0087195361228077,0.0649600086675741,2.179834277324634,0.0039987116765681,,0.0039987036924332,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.0604992580413817,8.364,22.22302544730763,0.2,0.2,0.0,0.32,0.0019470556832311,0.014947928757756,0.5163173098084286,0.0016080792483203,,0.0016077881768367,1.0,1.0,1.0,0.04,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,500000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.02,2.286683381795884,8.1,22.22362544747822,0.2,0.2,0.0,0.3,0.0092255355176757,0.0717461845651269,1.1594598350784544,0.0022267035173878,,0.0022266215764419,1.0,1.0,1.0,0.14,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step500000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step500000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.1042668437957763,8.036,22.24382870144676,,,1.0,0.32,0.0010078247915953,0.0055506737468931,0.2510647164950228,5.248635527385349e-05,,5.24861122987157e-05,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_accel.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_ar1,eval_ar1,50,1.0,0.0,0.0,2.042363429069519,8.092,22.207332107889947,,,1.0,0.38,0.0014898057980462,0.0097023324541441,0.3122149215815994,7.435749650403323e-05,,7.435732420110987e-05,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_ar1.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_mixed_v2,eval_mixed_v2,50,1.0,0.0,0.04,2.3506881272792817,8.124,22.23095934213121,0.216,0.216,0.0,0.26,0.0117187371433828,0.0917619199107502,1.8240205501788296,0.0041464457799679,,0.0041464457037159,1.0,1.0,1.0,0.14,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_mixed_v2.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_random_switch,eval_random_switch,50,1.0,0.0,0.0,2.1978390216827397,8.240000000000002,22.33900462610274,,,1.0,0.28,0.0008813381634263,0.0060228135388024,0.2541902142477283,0.000208018888563,,0.0002078589496809,1.0,1.0,1.0,0.02,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_random.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_random_switch_hard,eval_random_switch_hard,50,0.98,0.02,0.04,1.6747180956602097,8.700000000000001,21.44442391981902,,,1.0,0.88,0.0236428356113264,0.1468959780583099,2.32373147213754,0.0057618247389836,,0.0054720190914758,1.0,1.0,1.0,0.28,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_hard.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_sinusoidal,eval_sinusoidal,50,0.98,0.02,0.04,2.045600311756134,8.12,21.809015968331888,,,1.0,0.3,0.0064055052444382,0.0467287998949177,2.1084856410009287,0.0031632408771414,,0.0031632365281774,1.0,1.0,1.0,0.06,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_sinusoidal.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_sudden_turn,eval_sudden_turn,50,1.0,0.0,0.0,2.0546186113357545,8.232000000000001,22.217961196332027,0.204,0.204,0.0,0.34,0.0016285670823708,0.0101956835575401,0.1824778061576495,0.0008584666135989,,0.0008583917090431,1.0,1.0,1.0,0.0,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_distance_penalty_wide_d2_beta5_reference,wide_d2_beta5_reference,5.0,5.0,distance_warning,2.0,0,750000,eval_threat_validated_sudden,eval_threat_validated_sudden,50,1.0,0.0,0.0,2.450701916217804,8.171999999999999,22.20995504332226,0.2480000000000001,0.2480000000000001,0.0,0.2,0.0039288750126433,0.0321683318237774,0.966227207252416,0.0005245827338971,,0.0005245803810689,1.0,1.0,1.0,0.06,results/p2_rich_motion/stage2_eval/attention_full_distance_penalty_wide_d2_s0_step750000_threat_sudden.csv,checkpoints/p2_rich_motion/attention_full_distance_penalty_wide_d2_s0_step750000.zip
P0.5,default,attention_full_risk_penalty_beta10,risk_beta10,10.0,10.0,risk_sum,1.0,0,250000,eval_accel_decel,eval_accel_decel,50,1.0,0.0,0.0,2.6873480010032655,9.408000000000001,22.18837291595881,,,1.0,0.0,0.0,0.0,0.0,7.518821327214112e-05,6.830290424606378e-06,7.518821327214112e-05,1.0,1.0,1.0,0.0,results/pre_ppo_priority/p0_5_beta_sweep/eval/risk_beta10_s0_step250000_accel.csv,checkpoints/pre_ppo_priority/p0_5_beta_sweep/risk_beta10_s0_step250000.zip
