method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_logvar,logvar_output_scale,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,accel_decel,medium,0,1.0,raw_concat,logvar_raw_9_clamped,0,36,324,0,0,12.336524433559841,12.62748384475708,13.9510338306427,14.00874137878418,4.998584932751125,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,accel_decel,medium,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,accel_decel,medium,0,1.0,raw_concat,full_aug_obs,0,36,756,0,0,1.9137036965952978,1.9302358627319336,2.557127594947815,2.5930802822113037,0.9857489383882947,1.3287618160247803,1.367421269416809
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,accel_decel,medium,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,crossing_or_sudden_threat,medium,0,1.0,raw_concat,obs_i_12,0,332,3984,0,0,1.3096556541431381,1.3101381659507751,1.750732320547104,2.011413335800171,0.7130059682461153,0.969097077846527,1.152649998664856
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,crossing_or_sudden_threat,medium,0,1.0,raw_concat,delta_hat_9_after_scale,0,332,2988,0,0,1.2245030430067017,1.2149951457977295,1.6009740233421326,1.8682056665420532,1.0074298388089042,1.2943157255649567,1.4957712888717651
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,crossing_or_sudden_threat,medium,0,1.0,raw_concat,logvar_raw_9_clamped,0,332,2988,0,0,13.762225359319205,14.095390796661377,14.668764877319337,14.985382080078125,4.985833209681224,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,crossing_or_sudden_threat,medium,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,crossing_or_sudden_threat,medium,0,1.0,raw_concat,full_aug_obs,0,332,6972,0,0,1.802674587950649,1.7567545771598816,2.3337649464607235,2.5815045833587646,1.0119172365191471,1.2943157255649567,1.4957712888717651
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_id,crossing_or_sudden_threat,medium,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,accel_decel,high,0,1.0,raw_concat,obs_i_12,0,8820,105840,0,0,1.39736592952086,1.3775245547294617,1.900349289178848,2.2518701553344727,0.8310350965953468,1.0790708065032955,1.4096378087997437
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,accel_decel,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,8820,79380,0,0,1.2194182889379748,1.227284014225006,1.6743966817855827,3.454817771911621,0.9687027618985902,1.345405226945877,3.0935287475585938
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,accel_decel,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,8820,79380,0,0,12.983204869888807,13.310652732849121,14.460040950775145,15.0,4.982899814073732,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,accel_decel,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,accel_decel,high,0,1.0,raw_concat,full_aug_obs,0,8820,185220,0,0,1.8727169897753635,1.8432002067565918,2.4206687211990356,4.052470684051514,1.0254821004105263,1.3461078047752377,3.0935287475585938
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,accel_decel,high,0,1.0,raw_concat,adapter_output_64,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,crossing_or_sudden_threat,high,0,1.0,raw_concat,obs_i_12,0,5531,66372,0,0,1.365332774735773,1.336479663848877,1.8529879450798035,2.218925952911377,0.8153892420791325,1.0303111672401428,1.3333274126052856
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,crossing_or_sudden_threat,high,0,1.0,raw_concat,delta_hat_9_after_scale,0,5531,49779,0,0,1.2106642242924492,1.2287176847457886,1.6783273220062256,3.3601326942443848,0.955767414615951,1.334553837776184,2.8139567375183105
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,crossing_or_sudden_threat,high,0,1.0,raw_concat,logvar_raw_9_clamped,0,5531,49779,0,0,12.927742211302718,13.278617858886719,14.360310554504395,14.880476951599121,4.9884618170070425,5.0,5.0
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,crossing_or_sudden_threat,high,0,1.0,raw_concat,logvar_scaled_9_policy,1,0,0,0,0,nan,nan,nan,nan,nan,nan,nan
obs_delta_only,n3p_obs_delta_only_500k,obs_delta_only_250k,250000,250k,eval_flow_high_density,crossing_or_sudden_threat,high,0,1.0,raw_concat,full_aug_obs,0,5531,116151,0,0,1.844785357508731,1.829921007156372,2.3853156566619873,3.9086616039276123,1.0193863861536252,1.334553837776184,2.8139567375183105
