repair_stage,scenario,checkpoint_or_policy,motion_mode,threat_class,history_valid_ratio_bin,active_only,samples,delta_norm_1s_mean,delta_norm_1s_median,delta_norm_1s_p95,delta_norm_1s_max,logvar_xy_1s_mean,logvar_xy_1s_median,logvar_xy_1s_min,logvar_xy_1s_max,delta_norm_2s_mean,delta_norm_2s_median,delta_norm_2s_p95,delta_norm_2s_max,logvar_xy_2s_mean,logvar_xy_2s_median,logvar_xy_2s_min,logvar_xy_2s_max,delta_norm_4s_mean,delta_norm_4s_median,delta_norm_4s_p95,delta_norm_4s_max,logvar_xy_4s_mean,logvar_xy_4s_median,logvar_xy_4s_min,logvar_xy_4s_max,projected_std_radial_mean,projected_std_radial_std,projected_std_relvel_mean,projected_std_relvel_std,z_norm_mean,z_norm_median,z_norm_p95,z_norm_max,nan_count,inf_count
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,linear,medium,0.75_1.0,1,8,18552.934204101562,22897.4658203125,23231.72412109375,23266.40625,-5.0,-5.0,-5.0,-5.0,51540.53942871094,73039.5,74532.312890625,74689.96875,-5.0,-5.0,-5.0,-5.0,108422.99609375,152653.375,154412.725,154602.25,-5.0,-5.0,-5.0,-5.0,0.08208499848842621,0.0,0.08208499848842621,0.0,1048146.9609375,798880.375,1485006.9625,1493518.0,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,linear,medium,0_0.25,1,11,16059.381658380682,17167.0859375,19003.0830078125,19127.71875,-5.0,-5.0,-5.0,-5.0,37498.04971590909,45783.7578125,59109.650390625,60126.4453125,-5.0,-5.0,-5.0,-5.0,81380.59925426137,92712.953125,130827.1953125,134321.421875,-5.0,-5.0,-5.0,-5.0,0.08208499577912418,3.5840697059097484e-09,0.08208499577912418,3.5840697059097484e-09,982112.3295454546,689705.8125,1649026.9375,1669330.125,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,linear,medium,1.0,1,6,21906.884114583332,21703.9375,23210.6728515625,23324.203125,-5.0,-5.0,-5.0,-5.0,72661.43229166667,73301.63671875,75494.20703125,75642.8515625,-5.0,-5.0,-5.0,-5.0,149787.16927083334,149896.7578125,155453.41015625,155599.359375,-5.0,-5.0,-5.0,-5.0,0.08208499724666278,2.77666744776044e-09,0.08208499352137248,3.512237375907836e-09,874705.5208333334,871440.75,945853.609375,954217.25,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,high,0.25_0.5,1,25,17095.3835546875,19321.841796875,20658.85234375,20907.861328125,-5.0,-5.0,-5.0,-5.0,42208.1183984375,60809.23046875,64849.21640625,66151.3359375,-5.0,-5.0,-5.0,-5.0,94338.300625,135232.875,142235.175,143979.0625,-5.0,-5.0,-5.0,-5.0,0.08208499670028686,3.1820172822568746e-09,0.0820849969983101,2.9802322387695314e-09,1119731.0075,739988.25,1708930.05,1709552.375,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,high,0.5_0.75,1,23,17076.564792798912,18301.287109375,21820.703515625,22015.599609375,-5.0,-5.0,-5.0,-5.0,43099.4599609375,62908.41796875,68696.915625,69738.4140625,-5.0,-5.0,-5.0,-5.0,92747.95966372282,133563.90625,146945.378125,148168.890625,-5.0,-5.0,-5.0,-5.0,0.08208499589691991,3.548566138648249e-09,0.08208499589691991,3.548566138648249e-09,1165922.3233695652,825547.0625,1710511.5125,1710562.5,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,high,0.75_1.0,1,6,16057.079427083334,15920.10400390625,19545.5205078125,19704.12109375,-5.0,-5.0,-5.0,-5.0,41617.662272135414,40546.99560546875,72750.634765625,73870.5546875,-5.0,-5.0,-5.0,-5.0,86372.193359375,84442.5947265625,148487.7578125,150226.875,-5.0,-5.0,-5.0,-5.0,0.08208499600489934,3.512237375907836e-09,0.08208499724666278,2.7766674477604404e-09,1318222.1875,1339101.25,1712783.53125,1712955.25,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,high,0_0.25,1,21,14893.121792919934,17003.546875,18745.46484375,18987.875,-4.893158742359707,-5.0,-5.0,-2.756333589553833,32630.014213694347,45075.640625,58234.44140625,59447.46484375,-4.82739349773952,-5.0,-5.0,-1.3752634525299072,71608.16659383547,90329.1953125,129225.109375,133029.921875,-4.766714266368321,-5.0,-5.0,-0.10099959373474121,0.09018223519836154,0.036211955088647704,0.090594653572355,0.03805634112948489,1037888.6378589357,703930.0625,1699642.375,1704398.125,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,low,0.25_0.5,1,15,15694.399348958334,12922.7734375,21795.962890625,22016.12109375,-5.0,-5.0,-5.0,-5.0,29930.6337890625,11488.7744140625,69023.18984375,69739.765625,-5.0,-5.0,-5.0,-5.0,66763.52916666666,27630.015625,147333.784375,148168.90625,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.9802322387695314e-09,0.08208499550819397,3.650024149988857e-09,1397355.3958333333,1718577.125,1728228.7125,1728604.0,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,low,0.5_0.75,1,13,15119.95770733173,12919.0087890625,22621.184765625,22766.0390625,-5.0,-5.0,-5.0,-5.0,25685.04071514423,12099.7763671875,71794.84375,72303.109375,-5.0,-5.0,-5.0,-5.0,55799.474308894234,27471.00390625,150705.08125,151325.734375,-5.0,-5.0,-5.0,-5.0,0.08208499676906146,3.1391161995734513e-09,0.08208499734218304,2.6881785116650905e-09,1509176.5673076923,1728603.5,1732267.575,1733142.75,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,low,0.75_1.0,1,10,12477.88974609375,12753.3076171875,12884.963671875,12888.1875,-5.0,-5.0,-5.0,-5.0,13164.6466796875,12737.8505859375,14882.869775390624,15355.546875,-5.0,-5.0,-5.0,-5.0,27018.490625,27328.701171875,27485.29296875,27486.857421875,-5.0,-5.0,-5.0,-5.0,0.08208499625325202,3.4142849556772704e-09,0.08208499625325202,3.4142849556772704e-09,1711722.925,1729368.0,1735663.5375,1736398.5,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,low,0_0.25,1,25,12718.81261089012,12838.1455078125,19742.38203125,20051.98828125,-4.634371795654297,-5.0,-5.0,-2.4955921173095703,24702.40486003071,11076.9501953125,63235.018749999996,63720.1015625,-4.403319792747498,-5.0,-5.0,-1.1093292236328125,56211.65057637334,27576.75390625,140405.315625,142682.46875,-4.211685765385628,-5.0,-5.0,0.17638994753360748,0.10878369867801667,0.06168845489246494,0.10230495363473892,0.047295427894414876,1066722.659035492,1372848.375,1716627.4749999999,1723357.875,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,low,1.0,1,6,11758.222493489584,11769.5439453125,11828.479736328125,11831.134765625,-5.0,-5.0,-5.0,-5.0,15615.342122395834,15653.115234375,16200.125732421875,16226.9111328125,-5.0,-5.0,-5.0,-5.0,27781.266276041668,27815.3505859375,28629.32275390625,28652.189453125,-5.0,-5.0,-5.0,-5.0,0.08208499724666278,5.1199217955490706e-09,0.08208499600489934,3.512237375907836e-09,1626920.7291666667,1627736.3125,1647045.625,1650838.375,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0.25_0.5,1,30,17756.50927734375,19715.169921875,21088.8470703125,21440.365234375,-5.0,-5.0,-5.0,-5.0,46258.80524088542,62122.873046875,67688.209765625,68592.21875,-5.0,-5.0,-5.0,-5.0,102940.40338541666,136829.296875,147309.6734375,149392.78125,-5.0,-5.0,-5.0,-5.0,0.0820849950114886,3.7170026568312855e-09,0.08208499600489934,4.0045667431247975e-09,1062349.3229166667,743535.40625,1726049.08125,1727207.375,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0.5_0.75,1,27,18495.236725983796,21624.931640625,22750.7251953125,22836.365234375,-5.0,-5.0,-5.0,-5.0,48649.85894097222,67619.421875,72906.25234375,73813.96875,-5.0,-5.0,-5.0,-5.0,104084.53117766204,145692.765625,154142.9921875,155479.640625,-5.0,-5.0,-5.0,-5.0,0.08208499710868906,2.894161057058726e-09,0.08208499766058391,2.341491583938557e-09,1106077.7824074074,774360.6875,1729663.7,1730794.375,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0.75_1.0,1,15,16553.323763020835,18626.626953125,22993.608984375,23076.25,-5.0,-5.0,-5.0,-5.0,43941.6328125,63228.96484375,73712.76796875,74673.1953125,-5.0,-5.0,-5.0,-5.0,93275.10052083334,134500.484375,154025.8421875,156518.859375,-5.0,-5.0,-5.0,-5.0,0.08208499600489934,3.5122373759078355e-09,0.0820849969983101,2.980232238769531e-09,1178409.8416666666,919816.75,1724473.9875,1731479.5,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,medium,0_0.25,1,41,13100.596485390986,12791.0703125,19458.720703125,19584.00390625,-4.6123588608532415,-5.0,-5.0,-2.43564510345459,29723.27524679372,14233.1201171875,60685.3828125,62728.32421875,-4.372866613108937,-5.0,-5.0,-1.061708927154541,65246.21183396585,38974.4921875,134322.15625,139675.421875,-4.182311708607325,-5.0,-5.0,0.19828924536705017,0.11098112202272183,0.0646914424729793,0.10644157249026182,0.05493575844284945,890557.0631339375,699641.0,1693231.5,1742954.625,0,0
before_fix,eval_flow_high_speed,frozen_gpsi_wrapper,sinusoidal_lateral,medium,1.0,1,5,21315.348828125,21381.1953125,21475.446875,21483.08984375,-5.0,-5.0,-5.0,-5.0,73820.84375,74589.6484375,75814.0234375,75997.6171875,-5.0,-5.0,-5.0,-5.0,149790.19375,151241.09375,153055.7375,153386.0625,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.6500241499888573e-09,0.08208499550819397,3.6500241499888573e-09,938509.85,953820.875,964757.25,967315.5,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,high,0.25_0.5,1,30,13774.056608072917,12875.7802734375,21791.4189453125,22264.083984375,-5.0,-5.0,-5.0,-5.0,22432.47216796875,13699.56884765625,70195.10195312499,71666.328125,-5.0,-5.0,-5.0,-5.0,51033.744401041666,31240.4931640625,150880.1234375,152576.296875,-5.0,-5.0,-5.0,-5.0,0.08208499600489934,3.512237375907836e-09,0.08208499674995741,3.1512423208478886e-09,1568880.5229166667,1699185.6875,1789016.475,1793239.5,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,high,0.5_0.75,1,30,14050.744954427084,12907.34228515625,23185.090917968748,23402.939453125,-5.0,-5.0,-5.0,-5.0,23739.275358072915,14148.35009765625,74753.983984375,75599.78125,-5.0,-5.0,-5.0,-5.0,53254.73359375,32281.6650390625,156279.825,157291.046875,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.650024149988857e-09,0.0820849969983101,2.9802322387695314e-09,1583819.0395833333,1714308.6875,1806337.11875,1812142.0,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,high,0.75_1.0,1,30,14166.359212239584,12841.96435546875,23696.6869140625,23725.013671875,-5.0,-5.0,-5.0,-5.0,24682.207649739583,14794.4892578125,77096.44453125,77304.03125,-5.0,-5.0,-5.0,-5.0,55336.07415364583,34645.142578125,159050.6015625,159261.4375,-5.0,-5.0,-5.0,-5.0,0.08208499724666278,2.7766674477604396e-09,0.08208499600489934,3.512237375907836e-09,1596668.375,1718336.875,1829585.5,1836489.375,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,high,0_0.25,1,25,12879.697471970916,12536.5693359375,19939.534375,20348.490234375,-4.925862121582031,-5.0,-5.0,-3.1465530395507812,20814.84468733847,14854.7314453125,64155.15625,65596.328125,-4.868395671844483,-5.0,-5.0,-1.7098917961120605,47340.83158355057,32566.052734375,143395.546875,145456.71875,-4.819214668273926,-5.0,-5.0,-0.48036670684814453,0.08633859723806381,0.020838306701896184,0.0879936820268631,0.028946528566566578,1441829.010570488,1646642.125,1772524.375,1775988.25,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,high,1.0,1,68,12216.076947380514,11842.455078125,12734.8365234375,23641.25,-5.0,-5.0,-5.0,-5.0,16906.14253504136,14739.63525390625,17791.34228515625,77524.5859375,-5.0,-5.0,-5.0,-5.0,40334.93339269301,30033.908203125,56205.337109375,159439.578125,-5.0,-5.0,-5.0,-5.0,0.08208499629707898,3.3948205378190713e-09,0.08208499761188731,2.4005006232032267e-09,1759028.059742647,1761281.75,1915370.26875,1938011.75,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,0.25_0.5,1,20,16459.651220703126,16199.6064453125,20710.11044921875,20710.130859375,-5.0,-5.0,-5.0,-5.0,38156.3744140625,37253.46142578125,66753.690625,66753.75,-5.0,-5.0,-5.0,-5.0,85918.34990234375,83691.7822265625,146878.921875,146879.21875,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.980232238769531e-09,0.0820849969983101,2.980232238769531e-09,1204108.453125,1196082.15625,1685071.90625,1685780.25,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,0.5_0.75,1,20,17402.910693359376,17035.18896484375,22546.09794921875,22546.140625,-5.0,-5.0,-5.0,-5.0,41551.08579101563,40590.580078125,72603.021484375,72603.1328125,-5.0,-5.0,-5.0,-5.0,89929.5361328125,88609.5732421875,153677.01796875,153677.0625,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,3.799065585131038e-09,0.0820849969983101,3.799065585131038e-09,1224688.99375,1229236.34375,1687838.00625,1688296.5,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,0.75_1.0,1,20,18034.204638671876,17850.27587890625,23520.6990234375,23520.76953125,-5.0,-5.0,-5.0,-5.0,44109.54291992188,43594.83740234375,76090.708203125,76090.953125,-5.0,-5.0,-5.0,-5.0,92570.0787109375,91783.5263671875,157876.5609375,157877.125,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.650024149988857e-09,0.082084995880723,3.5537004523610534e-09,1239844.65,1244125.28125,1691273.85625,1692724.625,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,0_0.25,1,26,9855.3610158049,12560.73291015625,19095.5771484375,19346.041015625,-4.203621460841252,-5.0,-5.0,-2.3354837894439697,20629.66149278802,11585.0166015625,58753.4287109375,60205.59765625,-3.727735317670382,-5.0,-5.0,-1.1080673933029175,45280.67278131556,26653.216796875,127660.97265625,131277.640625,-3.3379789212575326,-5.0,-5.0,0.058448582887649536,0.14256976200984076,0.08437407119007079,0.14157037809491158,0.08412781177689194,764186.3423448709,665036.25,1756632.625,1925883.375,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,low,1.0,1,14,21828.566824776786,23640.0927734375,23724.67666015625,23724.685546875,-5.0,-5.0,-5.0,-5.0,67353.60016741071,76965.75,77450.971875,77524.015625,-5.0,-5.0,-5.0,-5.0,139474.2787388393,158902.7265625,159463.42109375,159507.0625,-5.0,-5.0,-5.0,-5.0,0.08208499423095159,3.6870811827882632e-09,0.0820849963596889,3.3658292252766017e-09,948779.3883928572,819400.78125,1691731.74375,1692724.375,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0.25_0.5,1,40,16067.571630859375,15674.3115234375,20710.14541015625,21157.763671875,-5.0,-5.0,-5.0,-5.0,37743.88366699219,35848.27685546875,66753.721484375,68191.7109375,-5.0,-5.0,-5.0,-5.0,83360.17338867187,79067.994140625,146878.69140625,148559.140625,-5.0,-5.0,-5.0,-5.0,0.08208499532192945,4.042412045264747e-09,0.08208499662578106,3.226196034939731e-09,1232402.3734375,1210172.15625,1767906.2625,1770495.125,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0.5_0.75,1,39,16895.4205478766,18376.400390625,22545.9669921875,22803.78125,-5.0,-5.0,-5.0,-5.0,41239.86838942308,59558.8984375,72602.66015625,73459.7109375,-5.0,-5.0,-5.0,-5.0,88759.19701522436,124970.5625,153676.7125,154714.078125,-5.0,-5.0,-5.0,-5.0,0.08208499657802093,3.664792748072758e-09,0.0820849963869804,3.753350847880906e-09,1243263.157051282,818320.0625,1781400.7625,1786549.875,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0.75_1.0,1,35,18011.008677455357,18875.001953125,23520.7357421875,23639.1640625,-5.0,-5.0,-5.0,-5.0,46459.20354352678,62690.98046875,76090.7640625,76583.0546875,-5.0,-5.0,-5.0,-5.0,98100.321875,128802.4765625,157876.496875,158464.046875,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,2.9802322387695314e-09,0.0820849969983101,2.9802322387695314e-09,1203995.525,822757.1875,1797684.2875,1803506.0,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,0_0.25,1,47,12715.30492128519,12533.1845703125,19157.348046875,19500.66015625,-4.752504942264963,-5.0,-5.0,-2.353346824645996,24847.211522182093,14897.7314453125,59571.40859374999,62230.1171875,-4.611389933748448,-5.0,-5.0,-1.029467225074768,54853.38340050521,31736.205078125,130518.43749999999,138677.25,-4.496871397216269,-5.0,-5.0,0.06967580318450928,0.10110638734508068,0.05721763040862573,0.10343473594873509,0.06424070692806626,1193113.4773579251,1544842.5,1830794.3624999998,1950641.625,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,accel_decel,medium,1.0,1,61,15504.8515625,12532.2939453125,23641.166015625,23724.91015625,-5.0,-5.0,-5.0,-5.0,34387.721535604505,16792.45703125,77303.8828125,78287.4765625,-5.0,-5.0,-5.0,-5.0,70356.50509093238,35636.65625,159172.40625,159439.546875,-5.0,-5.0,-5.0,-5.0,0.0820849960456129,3.49757638702538e-09,0.08208499726701955,3.353867916236643e-09,1428976.3534836066,1716780.25,1762635.0,1767827.375,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0.25_0.5,1,95,14420.291704358553,12894.3623046875,20573.821874999998,21658.025390625,-5.0,-5.0,-5.0,-5.0,25837.660577713817,12892.1640625,64778.670703125,66753.6328125,-5.0,-5.0,-5.0,-5.0,59464.877240953945,29030.12109375,141750.375,146878.40625,-5.0,-5.0,-5.0,-5.0,0.0820849969983101,3.1702428948577665e-09,0.08208499644931994,3.656758517615032e-09,1470866.772368421,1703926.75,1882704.5125,1909071.5,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0.5_0.75,1,93,14949.345104586693,12908.5390625,22279.43515625,22562.7890625,-5.0,-5.0,-5.0,-5.0,28064.367691532258,13510.1318359375,69946.29218749999,72602.6640625,-5.0,-5.0,-5.0,-5.0,62319.6340515793,28924.525390625,149212.60624999998,153676.296875,-5.0,-5.0,-5.0,-5.0,0.08208499720660589,2.811981909823713e-09,0.08208499632535442,3.554018757166856e-09,1477493.3991935484,1708666.625,1896380.95,1925888.625,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0.75_1.0,1,88,15198.404174804688,12834.71044921875,23043.983203125,23520.6640625,-5.0,-5.0,-5.0,-5.0,30474.74982244318,14455.90771484375,73709.478515625,76090.578125,-5.0,-5.0,-5.0,-5.0,64910.32455166904,29891.3349609375,154085.60859375,157876.078125,-5.0,-5.0,-5.0,-5.0,0.082084996371784,3.5428316675986203e-09,0.08208499628711831,3.580067393431943e-09,1442535.0532670454,1711785.125,1814200.99375,1909069.875,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,0_0.25,1,79,12666.010061955669,12748.8603515625,18870.408789062498,19637.544921875,-4.835775127893762,-5.0,-5.0,-2.6966347694396973,20635.610953349857,14076.2021484375,58132.339062499996,60543.421875,-4.73303597335574,-5.0,-5.0,-1.4075887203216553,47067.226197308475,28641.408203125,126841.06718749998,132429.75,-4.646419016620781,-5.0,-5.0,-0.21018832921981812,0.09357801909688153,0.040526106840964096,0.0953577297586429,0.046678899858578836,1323243.8839204644,1628253.125,1856871.775,1884658.5,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,high,1.0,1,177,13082.277106506002,11587.6943359375,23013.638281249998,23724.76171875,-5.0,-5.0,-5.0,-5.0,24150.39138087041,16012.1640625,73507.55468749999,78481.4765625,-5.0,-5.0,-5.0,-5.0,50299.96792240466,30703.75390625,151067.2,159440.0,-5.0,-5.0,-5.0,-5.0,0.08208499596280566,3.7004147841829215e-09,0.08208499646792977,3.58513592829603e-09,1550186.2800141242,1648497.875,1827857.95,1865578.5,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0.25_0.5,1,15,12388.114518229168,12872.7236328125,12930.4884765625,12934.7978515625,-5.0,-5.0,-5.0,-5.0,12605.430598958334,11640.326171875,14925.6015625,14954.3603515625,-5.0,-5.0,-5.0,-5.0,29091.093880208333,28021.08984375,32525.794140625,32816.59765625,-5.0,-5.0,-5.0,-5.0,0.08208499799172084,1.8585013284156427e-09,0.08208499749501547,3.7170026568312855e-09,1736839.8916666666,1727491.75,1793346.55,1795379.875,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0.5_0.75,1,15,12294.830859375,12874.435546875,12922.72294921875,12924.712890625,-5.0,-5.0,-5.0,-5.0,13163.244270833333,12454.244140625,15102.6833984375,15134.1806640625,-5.0,-5.0,-5.0,-5.0,29834.60078125,27952.310546875,34624.002734375,34946.68359375,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.6500241499888565e-09,0.08208499600489934,3.5122373759078355e-09,1748347.9833333334,1731090.0,1809526.9625,1812093.25,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0.75_1.0,1,15,12172.888802083333,12660.6884765625,12880.16923828125,12892.65234375,-5.0,-5.0,-5.0,-5.0,13727.289973958334,13083.03125,15546.76533203125,15603.974609375,-5.0,-5.0,-5.0,-5.0,30853.309114583335,27962.623046875,38139.246484375,38765.30078125,-5.0,-5.0,-5.0,-5.0,0.08208499600489934,3.5122373759078355e-09,0.08208499749501547,2.5327103900873585e-09,1757888.25,1739044.125,1827114.1,1829580.375,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,0_0.25,1,20,12309.423926660233,12696.47705078125,17128.7173828125,17955.822265625,-4.911752152442932,-5.0,-5.0,-3.2350430488586426,16187.889815924316,14232.41162109375,45926.434960937506,54590.3125,-4.8395240783691404,-5.0,-5.0,-1.7904815673828125,37740.6905712977,29508.5830078125,93064.20937500002,119817.9609375,-4.778465691208839,-5.0,-5.0,-0.5693138241767883,0.08705396354198455,0.021659230196689635,0.08966318182647229,0.033032543892568794,1455237.6530314446,1668264.9375,1785006.94375,1859668.75,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,low,1.0,1,35,12048.762890625,12210.18359375,12712.5875,12786.966796875,-5.0,-5.0,-5.0,-5.0,14299.894056919642,14182.47265625,15642.242578125,15652.34765625,-5.0,-5.0,-5.0,-5.0,31222.30814732143,28470.6171875,43362.95546875,44803.6015625,-5.0,-5.0,-5.0,-5.0,0.08208499550819397,3.6500241499888573e-09,0.0820849957210677,3.600021457094755e-09,1760928.275,1746581.375,1852008.075,1860376.75,0,0
before_fix,eval_flow_id,frozen_gpsi_wrapper,ar1_velocity,medium,0.25_0.5,1,55,15012.505149147728,12894.33203125,20687.6982421875,21331.203125,-5.0,-5.0,-5.0,-5.0,30970.482066761364,15043.583984375,64739.249609375,67406.3515625,-5.0,-5.0,-5.0,-5.0,69347.64566761363,32980.7265625,141133.30625,145219.625,-5.0,-5.0,-5.0,-5.0,0.08208499659191479,3.245513154894368e-09,0.08208499645644968,3.318203772717142e-09,1369974.509090909,1689302.75,1820622.575,1829575.25,0,0
