method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,feature_adapter,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,block_projected_no_z,delta_hat_9_after_scale,0,11597,104373,0,0,1.25753431782323,1.3153409957885742,1.8302061557769775,2.8697354793548584,0.9893904589620902,1.4461638927459717,2.362886905670166
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,block_projected_no_z,logvar_raw_9_clamped,0,11597,104373,0,0,12.876246370713732,13.272439956665039,14.593865394592285,15.0,4.9703028307522725,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,block_projected_no_z,logvar_scaled_9_policy,0,11597,104373,0,0,2.57524928184093,2.6544880867004395,2.9187729358673096,3.0,0.9940605666284429,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,block_projected_no_z,adapter_output_64,0,11597,742208,0,0,5.8951313548471695,5.89866828918457,6.103305816650391,6.26568603515625,0.9999334000611887,0.9999998211860657,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,high,block_projected_no_z,full_aug_obs,0,11597,347910,0,0,3.2044049209075167,3.2475414276123047,3.617914915084839,4.478435516357422,1.1257170939163843,1.4461638927459717,2.362886905670166
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,block_projected_no_z,obs_i_12,0,30846,370152,0,0,1.4030349003192726,1.386698842048645,1.885240226984024,2.366580009460449,0.8277825760248531,1.0323442220687866,1.445804476737976
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,block_projected_no_z,delta_hat_9_after_scale,0,30846,277614,0,0,1.2861246135321807,1.2971517443656921,1.9451189041137695,3.66129207611084,1.0126809010185904,1.5239033699035645,3.0901198387145996
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,block_projected_no_z,logvar_raw_9_clamped,0,30846,277614,0,0,12.964165575408614,13.37358808517456,14.48083209991455,15.0,4.979564229144913,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,block_projected_no_z,logvar_scaled_9_policy,0,30846,277614,0,0,2.5928331234958595,2.674717664718628,2.8961665630340576,3.0,0.9959128461582516,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,block_projected_no_z,adapter_output_64,0,30846,1974144,0,0,5.892997594687568,5.895109176635742,6.096434116363525,6.258450508117676,0.9999404912567522,0.9999998211860657,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,high,block_projected_no_z,full_aug_obs,0,30846,925380,0,0,3.252849184051528,3.285001754760742,3.68298602104187,5.051658630371094,1.1334012925821946,1.5239033699035645,3.0901198387145996
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,high,block_projected_no_z,obs_i_12,0,18887,226644,0,0,1.377784011103562,1.3705328702926636,1.8404902219772339,2.2671806812286377,0.8450204134807949,1.0655629634857178,1.3507336378097534
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,high,block_projected_no_z,delta_hat_9_after_scale,0,18887,169983,0,0,1.270944159545011,1.2998027801513672,1.9226364493370056,3.063709020614624,0.9925734905428704,1.4859057903289796,2.4923624992370605
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,high,block_projected_no_z,logvar_raw_9_clamped,0,18887,169983,0,0,12.735854538726525,13.239663124084473,14.51360950469971,15.0,4.9546414145331665,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,high,block_projected_no_z,logvar_scaled_9_policy,0,18887,169983,0,0,2.5471709164977545,2.647932767868042,2.9027219533920294,3.0,0.9909282834159884,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,high,block_projected_no_z,adapter_output_64,0,18887,1208768,0,0,5.894581745078225,5.897624492645264,6.095031023025513,6.261807441711426,0.999952078752396,0.9999997615814209,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,high,block_projected_no_z,full_aug_obs,0,18887,566610,0,0,3.2011006063823446,3.2632431983947754,3.647679090499878,4.600523948669434,1.1273296621779045,1.4859057903289796,2.4923624992370605
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,medium,block_projected_no_z,obs_i_12,0,476,5712,0,0,1.4174627695514375,1.4372977018356323,1.8578436374664307,2.072486162185669,0.7603404271502455,1.028180718421936,1.2108964920043945
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,medium,block_projected_no_z,delta_hat_9_after_scale,0,476,4284,0,0,1.4228092068258453,1.4730322360992432,1.9704114496707916,2.6092164516448975,1.1192134872329336,1.6035066545009613,2.15805721282959
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,medium,block_projected_no_z,logvar_raw_9_clamped,0,476,4284,0,0,12.607435422785143,12.928810119628906,14.230859756469727,14.836421966552734,4.990890053140015,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,medium,block_projected_no_z,logvar_scaled_9_policy,0,476,4284,0,0,2.521487083004302,2.5857620239257812,2.8461718559265137,2.9672844409942627,0.9981780108533987,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,medium,block_projected_no_z,adapter_output_64,0,476,30464,0,0,5.847256438070986,5.849607229232788,6.037962317466736,6.184631824493408,0.9998963715649453,0.9999996423721313,0.9999999403953552
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,sinusoidal_lateral,medium,block_projected_no_z,full_aug_obs,0,476,14280,0,0,3.2502492541024663,3.295523524284363,3.7514795064926147,4.1787495613098145,1.207659055580612,1.6035066545009613,2.15805721282959
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,high,block_projected_no_z,obs_i_12,0,19282,231384,0,0,1.3951789629730171,1.3770679235458374,1.8479964911937714,2.305856704711914,0.8313405497318209,1.0,1.3325430154800415
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,high,block_projected_no_z,delta_hat_9_after_scale,0,19282,173538,0,0,1.2641492247772363,1.2581925988197327,1.9048538863658906,3.378957986831665,0.9953328899883863,1.4805867671966553,2.9430184364318848
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,high,block_projected_no_z,logvar_raw_9_clamped,0,19282,173538,0,0,12.762866164129214,13.306418418884277,14.450824499130249,15.0,4.947856785622688,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,high,block_projected_no_z,logvar_scaled_9_policy,0,19282,173538,0,0,2.552573239802696,2.6612837314605713,2.89016489982605,3.0,0.9895713577879105,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,high,block_projected_no_z,adapter_output_64,0,19282,1234048,0,0,5.8859334559055325,5.890174388885498,6.091833114624023,6.320753574371338,0.9999587622102817,0.9999997615814209,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,high,block_projected_no_z,full_aug_obs,0,19282,578460,0,0,3.207841152930183,3.2639379501342773,3.651952028274536,4.813542366027832,1.116516354076967,1.4805867671966553,2.9430184364318848
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,accel_decel,medium,block_projected_no_z,obs_i_12,0,62,744,0,0,1.3633003792455118,1.2757500410079956,2.0464909076690674,2.3382036685943604,0.7618569068370327,1.1817370653152466,1.3003185987472534
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,accel_decel,medium,block_projected_no_z,delta_hat_9_after_scale,0,62,558,0,0,1.189828465061803,1.1254578828811646,1.7561460733413696,1.8329894542694092,0.9552543639175354,1.3492494821548462,1.420473575592041
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,accel_decel,medium,block_projected_no_z,logvar_raw_9_clamped,0,62,558,0,0,12.489530163426553,12.822249412536621,14.574899673461914,14.578638076782227,4.994289667375626,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,accel_decel,medium,block_projected_no_z,logvar_scaled_9_policy,0,62,558,0,0,2.4979060234562045,2.564449906349182,2.914979934692383,2.915727376937866,0.9988579355901287,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,accel_decel,medium,block_projected_no_z,adapter_output_64,0,62,3968,0,0,5.886242366606189,5.884086608886719,6.0187458992004395,6.142167091369629,0.9999609205030626,0.9999997615814209,0.9999999403953552
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,accel_decel,medium,block_projected_no_z,full_aug_obs,0,62,1860,0,0,3.1184754294733845,3.2835023403167725,3.659273386001587,3.797050952911377,1.1071273982524872,1.3492494821548462,1.420473575592041
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,medium,block_projected_no_z,obs_i_12,0,1245,14940,0,0,1.3302359029471156,1.3161325454711914,1.6690966129302978,2.028404951095581,0.720021425385073,0.9379491448402404,1.151105284690857
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,medium,block_projected_no_z,delta_hat_9_after_scale,0,1245,11205,0,0,1.300210319621017,1.3393157720565796,1.8464327096939082,2.0931944847106934,1.0089262487479003,1.3933985233306883,1.6756267547607422
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,medium,block_projected_no_z,logvar_raw_9_clamped,0,1245,11205,0,0,11.700247311879354,12.093737602233887,13.882868385314941,14.352667808532715,4.930115037366568,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,medium,block_projected_no_z,logvar_scaled_9_policy,0,1245,11205,0,0,2.340049476795886,2.4187471866607666,2.776573657989502,2.8705337047576904,0.9860230086797691,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,medium,block_projected_no_z,adapter_output_64,0,1245,79680,0,0,5.869632907086108,5.86444616317749,6.092210197448731,6.176239013671875,0.9999702304242605,0.999999749660492,0.9999999403953552
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,ar1_velocity,medium,block_projected_no_z,full_aug_obs,0,1245,37350,0,0,3.0158966613103106,3.116291046142578,3.4911404132843016,3.6969094276428223,1.1130068448652704,1.3933985233306883,1.6756267547607422
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,medium,block_projected_no_z,obs_i_12,0,774,9288,0,0,1.402443992999173,1.4447718262672424,1.7511011481285075,2.052809476852417,0.7174334204936212,0.9316120088100432,1.202074408531189
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,medium,block_projected_no_z,delta_hat_9_after_scale,0,774,6966,0,0,1.183250946476478,1.2040340900421143,1.4259319901466365,1.5677167177200317,0.9783889368291974,1.1795016288757325,1.3060694932937622
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,medium,block_projected_no_z,logvar_raw_9_clamped,0,774,6966,0,0,13.360749462778253,13.645237445831299,14.299527454376218,14.404889106750488,4.9889813208764835,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,medium,block_projected_no_z,logvar_scaled_9_policy,0,774,6966,0,0,2.672149903090425,2.729047417640686,2.8599055051803584,2.8809778690338135,0.9977962642677071,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,medium,block_projected_no_z,adapter_output_64,0,774,49536,0,0,5.843040065247883,5.8473899364471436,5.9388019323349,6.003418922424316,0.9999941148499186,0.9999998807907104,0.9999999403953552
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,linear,medium,block_projected_no_z,full_aug_obs,0,774,23220,0,0,3.2557122134423073,3.3238000869750977,3.466041612625122,3.59443736076355,1.0469391669413841,1.1865144193172452,1.3060694932937622
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,medium,block_projected_no_z,obs_i_12,0,39,468,0,0,1.364748817223769,1.3531992435455322,1.7043579816818237,1.7043579816818237,0.742369152032412,0.8331817388534546,0.8331817388534546
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,medium,block_projected_no_z,delta_hat_9_after_scale,0,39,351,0,0,1.1725377486302302,1.3443912267684937,1.813466191291809,1.813466191291809,0.9848088186520797,1.4905588626861572,1.4905588626861572
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,medium,block_projected_no_z,logvar_raw_9_clamped,0,39,351,0,0,12.135095119476318,12.5874605178833,14.289481163024902,14.289481163024902,4.952887828533466,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,medium,block_projected_no_z,logvar_scaled_9_policy,0,39,351,0,0,2.4270190183932963,2.5174920558929443,2.857896327972412,2.857896327972412,0.9905775647896987,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,medium,block_projected_no_z,adapter_output_64,0,39,2496,0,0,5.87367475949801,5.834473133087158,6.1421308517456055,6.1421308517456055,0.9996872544288635,0.9999998211860657,0.9999998211860657
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_id,crossing_or_sudden_threat,medium,block_projected_no_z,full_aug_obs,0,39,1170,0,0,3.0506937320415792,3.1820409297943115,3.6084001064300537,3.6084001064300537,1.1489681143027086,1.4905588626861572,1.4905588626861572
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,accel_decel,high,block_projected_no_z,obs_i_12,0,35103,421236,0,0,1.3793522503794868,1.3626987934112549,1.8722243309020996,2.347942352294922,0.8330171027387427,1.0857107639312744,1.476651668548584
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,accel_decel,high,block_projected_no_z,delta_hat_9_after_scale,0,35103,315927,0,0,1.280927878510248,1.292313814163208,1.9687540531158447,3.5516300201416016,0.9961136043494335,1.513446855545044,3.117191791534424
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,accel_decel,high,block_projected_no_z,logvar_raw_9_clamped,0,35103,315927,0,0,12.864960009381427,13.27791976928711,14.46214361190796,15.0,4.96528703324955,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,accel_decel,high,block_projected_no_z,logvar_scaled_9_policy,0,35103,315927,0,0,2.5729920101247954,2.6555840969085693,2.892428803443909,3.0,0.9930574071392715,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,accel_decel,high,block_projected_no_z,adapter_output_64,0,35103,2246592,0,0,5.902808588990947,5.905086040496826,6.098867893218994,6.336155891418457,0.9999512070940896,0.9999997615814209,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,accel_decel,high,block_projected_no_z,full_aug_obs,0,35103,1053090,0,0,3.226459524755318,3.2705702781677246,3.676931858062744,5.013166904449463,1.1316859676172784,1.513446855545044,3.117191791534424
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,high,block_projected_no_z,obs_i_12,0,18962,227544,0,0,1.3790202121350625,1.3622524738311768,1.8470443487167358,2.3862617015838623,0.8225402322490436,1.0736959695816046,1.3503087759017944
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,high,block_projected_no_z,delta_hat_9_after_scale,0,18962,170658,0,0,1.2773238559266382,1.2758022546768188,2.001739025115967,3.3545470237731934,1.0006456435848115,1.5389717221260077,2.8068015575408936
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,high,block_projected_no_z,logvar_raw_9_clamped,0,18962,170658,0,0,12.911280366165101,13.328186988830566,14.495000886917117,15.0,4.976386699932007,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,high,block_projected_no_z,logvar_scaled_9_policy,0,18962,170658,0,0,2.5822560806061166,2.665637493133545,2.899000263214112,3.0,0.995277340427731,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,high,block_projected_no_z,adapter_output_64,0,18962,1213568,0,0,5.902740879081973,5.899737358093262,6.100381851196289,6.329564571380615,0.9999615395450099,0.9999997019767761,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,crossing_or_sudden_threat,high,block_projected_no_z,full_aug_obs,0,18962,568860,0,0,3.2325681562212973,3.266400098800659,3.7077195286750793,4.823849678039551,1.1344026436742607,1.5389717221260077,2.8068015575408936
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,sinusoidal_lateral,high,block_projected_no_z,obs_i_12,0,34905,418860,0,0,1.3738281807949337,1.3589569330215454,1.8370044231414795,2.235363006591797,0.8242521624974272,1.019959449768065,1.3464902639389038
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,sinusoidal_lateral,high,block_projected_no_z,delta_hat_9_after_scale,0,34905,314145,0,0,1.3157657849671907,1.3411389589309692,1.9510143995285034,3.478861093521118,1.0283916333795677,1.5061042308807373,2.90421986579895
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,sinusoidal_lateral,high,block_projected_no_z,logvar_raw_9_clamped,0,34905,314145,0,0,12.788744628110088,13.199979782104492,14.389983177185059,15.0,4.972088597172943,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,sinusoidal_lateral,high,block_projected_no_z,logvar_scaled_9_policy,0,34905,314145,0,0,2.557748935805267,2.63999605178833,2.8779966831207275,3.0,0.9944177199035025,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,sinusoidal_lateral,high,block_projected_no_z,adapter_output_64,0,34905,2233920,0,0,5.895943811550777,5.8978400230407715,6.098238945007323,6.345982551574707,0.9999449304772079,0.9999997615814209,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,sinusoidal_lateral,high,block_projected_no_z,full_aug_obs,0,34905,1047150,0,0,3.2218792379457413,3.264904499053955,3.6628382205963135,4.826756000518799,1.1412872469129782,1.5061042308807373,2.90421986579895
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,ar1_velocity,high,block_projected_no_z,obs_i_12,0,29663,355956,0,0,1.3757398866479444,1.3566700220108032,1.8975398540496826,2.318943977355957,0.836210984916145,1.0539039373397827,1.4314080476760864
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,ar1_velocity,high,block_projected_no_z,delta_hat_9_after_scale,0,29663,266967,0,0,1.230382510975475,1.2434133291244507,1.912608027458191,3.369046449661255,0.9572547719929204,1.4631138563156119,2.8219900131225586
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,ar1_velocity,high,block_projected_no_z,logvar_raw_9_clamped,0,29663,266967,0,0,13.044499846369282,13.470768928527832,14.598274230957031,15.0,4.977850587274053,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,ar1_velocity,high,block_projected_no_z,logvar_scaled_9_policy,0,29663,266967,0,0,2.608899975552006,2.6941540241241455,2.9196550846099854,3.0,0.9955701178365952,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,ar1_velocity,high,block_projected_no_z,adapter_output_64,0,29663,1898432,0,0,5.909224964990999,5.913012504577637,6.098373889923096,6.296311378479004,0.9999469554951149,0.9999998211860657,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,ar1_velocity,high,block_projected_no_z,full_aug_obs,0,29663,889890,0,0,3.236121562331572,3.2719533443450928,3.661109447479248,4.775631904602051,1.115345710349799,1.4631138563156119,2.8219900131225586
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,high,block_projected_no_z,obs_i_12,0,29226,350712,0,0,1.368564406439304,1.3454012274742126,1.8563566207885742,2.30216908454895,0.8244837428896463,1.026125431060791,1.383104681968689
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,high,block_projected_no_z,delta_hat_9_after_scale,0,29226,263034,0,0,1.311429044127761,1.3390763998031616,1.8910200595855713,4.064024448394775,1.0183336179232363,1.4662436246871948,3.489150285720825
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,high,block_projected_no_z,logvar_raw_9_clamped,0,29226,263034,0,0,12.64281041243805,13.150174140930176,14.428070068359375,15.0,4.958022297835893,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,high,block_projected_no_z,logvar_scaled_9_policy,0,29226,263034,0,0,2.5285620921582224,2.630034923553467,2.8856139183044434,3.0,0.9916044601918589,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,high,block_projected_no_z,adapter_output_64,0,29226,1870464,0,0,5.8951368180664385,5.896320343017578,6.108559608459473,6.298120498657227,0.9999571541843167,0.9999997615814209,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,high,block_projected_no_z,full_aug_obs,0,29226,876780,0,0,3.1954682468266684,3.2535828351974487,3.634927988052368,5.348577499389648,1.1291647730263272,1.4662436246871948,3.489150285720825
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,medium,block_projected_no_z,obs_i_12,0,102,1224,0,0,1.3122428585501278,1.311580240726471,1.744367784261702,1.814439058303833,0.7023496960892397,0.9936537206172937,1.054632306098938
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,medium,block_projected_no_z,delta_hat_9_after_scale,0,102,918,0,0,1.1273308834608864,1.0265752375125885,1.9851591706275933,2.022627353668213,0.8336103242986342,1.5308941900730113,1.5636860132217407
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,medium,block_projected_no_z,logvar_raw_9_clamped,0,102,918,0,0,10.790846165488748,11.410147666931152,12.957721757888793,13.262887954711914,4.8899703166064095,5.0,5.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,medium,block_projected_no_z,logvar_scaled_9_policy,0,102,918,0,0,2.158169259043301,2.2820295095443726,2.5915443539619445,2.6525776386260986,0.9779940650743597,1.0,1.0
p3_no_shield,P3_checkpoint_1500k_no_shield,P3_checkpoint_1500k_no_shield,1500000,1500k,eval_flow_high_density,linear,medium,block_projected_no_z,adapter_output_64,0,102,6528,0,0,5.918765474768246,5.910651445388794,6.297099542617796,6.324731826782227,0.9999937695615432,0.999998328089714,0.9999991059303284
