method_key,method,base_policy,shield_enabled,shield_config_name,checkpoint_path,checkpoint_label,eval_seed,scenario,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,final,1002,eval_flow_high_density,50,0.78,0.22,0.68,0.9865938735383747,4.6634867999202045,1.063853554725647,167.32,37.63501443725807,0.37569142551267826,0.37569142551267826,1.454178636994261,0.1742028949636971,0.0,2.81378387213698,0
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,final,1002,eval_flow_high_speed,50,0.92,0.08,0.78,0.9864691803697209,4.695791731861026,1.1745432829856872,144.72,40.699694027208444,0.2774197384332856,0.2774197384332856,1.4875859989591513,0.16239153030485912,0.0,3.002677993171584,0
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,final,1002,eval_flow_high_threat,50,0.78,0.22,0.64,0.9855120785658116,5.260434218243433,1.1129070568084716,147.14,37.83709757784037,0.27684876799216573,0.27684876799216573,1.4934905614394427,0.1556016521270262,0.0,3.4392998251757003,0
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,final,1002,eval_flow_id,50,0.86,0.14,0.64,0.9891835761485962,5.310001600057763,1.213816803097725,151.4,39.43452777376947,0.2934041920332071,0.2934041920332071,1.4820470911444326,0.16401106461091847,0.0,3.331755053041911,0
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,final,1002,eval_flow_mixed_ood,50,0.8,0.2,0.7,0.9860231911319783,5.105172341982009,1.1512814903259276,143.7,38.210443340546114,0.28791941901222673,0.28791941901222673,1.4917747879525671,0.16852340695898682,0.0,3.245029439969478,0
noz_ordinary_vo,no_z_full_plus_ordinary_vo,no_z_full,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3f_no_z_s0/final.zip,final,1002,eval_flow_sudden_threat,50,0.78,0.2,0.72,0.9871379809333025,5.338942312901638,1.0867056307196616,150.32,37.95455173528791,0.28618239541116425,0.28618239541116425,1.4932562637783233,0.15190178515919964,0.0,3.421463837712272,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_high_density,50,0.58,0.42,0.58,0.939526067957397,4.328267643082986,0.7438231861591339,112.12,32.51240677813867,0.36686290676854966,0.36686290676854966,1.555109060837417,0.13917690768488655,0.0,2.3055707318097136,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_high_speed,50,0.56,0.44,0.5,0.9511709328832066,4.88371882601391,0.8208246803283692,117.86,32.60258183272877,0.24816050897037897,0.24816050897037897,1.5552047172452266,0.13257595434223254,0.0,3.00549988345585,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_high_threat,50,0.6,0.4,0.58,0.9703945973200166,4.664034107842646,0.7845485258102417,120.6,34.03414576242102,0.30578626802410214,0.30578626802410214,1.5171911538974396,0.15083927825156324,0.0,2.777799542717988,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_id,50,0.66,0.34,0.64,0.9569688827136233,4.850834837293876,0.7909553581476212,112.46,34.859831907840274,0.32993354341880354,0.32993354341880354,1.546998207343627,0.1345480978336326,0.0,2.7538673677302086,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_mixed_ood,50,0.7,0.3,0.7,0.9421928257165197,4.496304599427353,0.846585505604744,113.68,35.17009385641697,0.31822577916602374,0.31822577916602374,1.5443181452354315,0.1380006423445893,0.0,2.5331985051234027,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_sudden_threat,50,0.62,0.38,0.58,0.9648319011380038,4.686708119330733,0.7886270847916603,114.42,34.29402939644656,0.30971084988997233,0.30971084988997233,1.5329174218454096,0.13979395278876655,0.0,2.5877463165129586,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_high_density,50,0.58,0.42,0.58,0.9394562779440707,4.308693379207583,0.7491250801086425,111.92,32.51142870772823,0.3674672667944508,0.3674672667944508,1.5563675189870398,0.13960730649376824,0.0,2.2906500440019424,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_high_speed,50,0.56,0.44,0.5,0.9511513399114248,4.870021971001218,0.8135554778575897,117.88,32.60429336778607,0.24844482269586915,0.24844482269586915,1.5547197457671877,0.13361321790752698,0.0,3.0012146423217456,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_high_threat,50,0.6,0.4,0.58,0.9703542305438951,4.656775818063763,0.7916579806804657,120.58,34.033364871738065,0.30667075741307803,0.30667075741307803,1.5172575914010218,0.15184464192053715,0.0,2.7631405933839077,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_id,50,0.66,0.34,0.64,0.9567821877160624,4.839785295467242,0.7885527831315994,112.6,34.855237498004094,0.33143564425913963,0.33143564425913963,1.5477030188094674,0.134968000488228,0.0,2.7411310031807075,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_mixed_ood,50,0.68,0.32,0.68,0.9421272989270668,4.482030957137794,0.8317158490419387,114.02,34.765172482200676,0.3219754931902745,0.3219754931902745,1.5430316019082202,0.13987763365858183,0.0,2.5235831773297948,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_sudden_threat,50,0.6,0.4,0.56,0.9646343275383628,4.668200400771485,0.7836176481842995,114.52,33.89080138503922,0.3113163341889551,0.3113163341889551,1.5329822548391498,0.14063515767775336,0.0,2.5749626046868745,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_high_density,50,0.58,0.42,0.58,0.9422539553505311,4.301633833102269,0.7471739798784256,112.34,32.673169882248025,0.3699339334611175,0.3699339334611175,1.5558359396157462,0.14037422207566608,0.0,2.278894103333475,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_high_speed,50,0.56,0.44,0.5,0.9482960579351843,4.886853563764456,0.8114363181591034,117.28,32.44724562556147,0.2469378540547542,0.2469378540547542,1.554570514158036,0.1331308213922101,0.0,3.001729045492974,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_high_threat,50,0.62,0.38,0.6,0.9709490102300832,4.664848430857286,0.795247243642807,120.54,34.45392086548461,0.3055178752075643,0.3055178752075643,1.5172643012687974,0.15122451947804932,0.0,2.7644129303057614,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_id,50,0.66,0.34,0.64,0.9563532015096875,4.866074132442204,0.7924166619777679,112.26,34.84374335270833,0.3303224514410288,0.3303224514410288,1.5480657998003358,0.1345357274295253,0.0,2.74864058034856,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_mixed_ood,50,0.66,0.34,0.66,0.9416203788125936,4.493361663373796,0.824256374835968,113.6,34.34783726346991,0.31918413980681587,0.31918413980681587,1.5430711250949847,0.13957470649114398,0.0,2.532384868928199,0
p3_no_shield,P3_checkpoint_1500k_no_shield,p3_1500k,0,none,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_sudden_threat,50,0.62,0.38,0.58,0.9648954897080075,4.675669178788699,0.7943867096304893,114.36,34.301758486982095,0.31021001677755294,0.31021001677755294,1.53267888488173,0.14102191831578678,0.0,2.5700556323138954,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_high_density,50,0.88,0.12,0.82,0.9854741244832512,3.9864061639416986,1.1112634044885636,176.9,39.27285906719345,0.44445697607091333,0.44445697607091333,1.397672551180577,0.2576690650947808,0.0,1.9543954212477228,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_high_speed,50,0.86,0.14,0.78,0.9855181952378183,4.377476239823424,1.1514314633607865,185.2,38.809356439364,0.3090637537530916,0.3090637537530916,1.4430823502242884,0.24188486212445234,0.0,2.6424293873832165,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_high_threat,50,0.9,0.1,0.8,0.98769751546203,4.5769026756129945,1.2163356459140777,155.0,40.02045210943122,0.34922014891254594,0.34922014891254594,1.4227281588312912,0.22187224775475883,0.0,2.5515872397485846,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_id,50,0.96,0.04,0.8,0.9855929470418249,4.599984850519475,1.2937689727544786,153.46,41.141826152684395,0.36284600138320827,0.36284600138320827,1.4252323940173104,0.23761016981245628,0.0,2.4906604818214784,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_mixed_ood,50,0.84,0.14,0.8,0.97982514805511,4.229104523415791,1.1586046940088273,167.76,38.620930445183575,0.3700659037648586,0.3700659037648586,1.4259911246561436,0.2589687009499176,0.0,2.2474495977998385,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1000,eval_flow_sudden_threat,50,0.84,0.16,0.6,0.9845603032635317,4.436344337704048,1.2320436054468156,162.12,38.60676689397565,0.3580012230849709,0.3580012230849709,1.4202206116798681,0.22859830127703148,0.0,2.2944326343620953,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_high_density,50,0.86,0.14,0.8,0.9856502465551809,3.99061801366679,1.095429477095604,174.58,38.880453513695876,0.4423567530615994,0.4423567530615994,1.400325590327936,0.25767623313013016,0.0,1.9531724980021121,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_high_speed,50,0.86,0.14,0.8,0.985679855140326,4.363899212179424,1.1353997844457626,184.76,38.812770010935516,0.3118377895760721,0.3118377895760721,1.443191598678944,0.24264504299859532,0.0,2.633960397359987,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_high_threat,50,0.92,0.08,0.82,0.987937901724561,4.571050524692058,1.2390702468156816,154.84,40.44516956196091,0.3493741408575826,0.3493741408575826,1.4221737584611978,0.22157438532330873,0.0,2.5385135581924287,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_id,50,0.96,0.04,0.82,0.9854939744427044,4.58253057599312,1.2858689683675766,153.88,41.137736125756454,0.3679197728744898,0.3679197728744898,1.4230789944232924,0.23902244756819108,0.0,2.4671042133442724,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_mixed_ood,50,0.84,0.14,0.8,0.9799384928312699,4.230802090616492,1.162336567044258,167.38,38.6296823219033,0.37477363475165937,0.37477363475165937,1.4253078860003463,0.25913606380176574,0.0,2.2418971990148724,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1001,eval_flow_sudden_threat,50,0.84,0.16,0.62,0.9844896990655905,4.413394629872446,1.225359290242195,161.94,38.605951350020916,0.3597020739582355,0.3597020739582355,1.4195921710800914,0.22961424306508216,0.0,2.2804964447439575,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_high_density,50,0.86,0.14,0.78,0.9852679498222343,3.987367481097451,1.1137088114023208,174.76,38.88416091823623,0.44336686265296804,0.44336686265296804,1.398879216429073,0.2554934325708156,0.0,1.9486209296137498,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_high_speed,50,0.86,0.14,0.8,0.9858997946686086,4.389002810248355,1.1355907291173934,182.42,38.8628998369826,0.30992045438249,0.30992045438249,1.4448109735193455,0.23844729669255332,0.0,2.644308673964979,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_high_threat,50,0.92,0.08,0.82,0.9878456031241499,4.57672578610477,1.2372668606042863,155.2,40.43825833935471,0.34727712023115026,0.34727712023115026,1.422142074591384,0.22245196111776935,0.0,2.5412250015447166,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_id,50,0.96,0.04,0.82,0.9857420732310103,4.6118359333779395,1.289507231116295,150.8,41.1770917916665,0.36463519840640474,0.36463519840640474,1.4251181038721352,0.23621030619261474,0.0,2.483044149995051,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_mixed_ood,50,0.84,0.14,0.8,0.9799577790954812,4.220052185268829,1.1674466413259506,168.86,38.60266656419052,0.3715944975760611,0.3715944975760611,1.4250985012505715,0.2605777335436009,0.0,2.249120885348896,0
p3_ordinary_vo,P3_checkpoint_1500k_plus_ordinary_vo,p3_1500k,1,vo_like_filter_h45_cpa1p2_h16,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500k,1002,eval_flow_sudden_threat,50,0.86,0.14,0.62,0.9848503965142317,4.425733995594275,1.2445225828886033,161.72,39.01955129008854,0.357943283846152,0.357943283846152,1.4199190062953204,0.22959625076948367,0.0,2.278593355486624,0
