split,horizon_sec,direction,bin,std_low,std_high,count,mean_predicted_std,mean_abs_projected_error,pct_abs_z_lt_1,pct_abs_z_lt_2
train,2.0,error_direction_diag_only,0,0.21617257595062256,0.41530460119247437,38593,0.3811679482460022,0.42697951197624207,0.5286969139481253,0.8419402482315446
train,2.0,error_direction_diag_only,1,0.41530460119247437,0.4472348392009735,38593,0.43206217885017395,0.3557802140712738,0.7009043090715933,0.9320861296089965
train,2.0,error_direction_diag_only,2,0.4472348392009735,0.47404223680496216,38593,0.46079543232917786,0.38914257287979126,0.7042727955846915,0.9221879615474309
train,2.0,error_direction_diag_only,3,0.47404223680496216,0.505027711391449,38593,0.4885711967945099,0.4509359896183014,0.6684113699375535,0.8892804394579328
train,2.0,error_direction_diag_only,4,0.505027711391449,0.799163281917572,38594,0.5329874157905579,0.5712059736251831,0.5723169404570658,0.8484220345131368
train,4.0,x_axis,0,0.2787259817123413,0.5113016366958618,32298,0.4640222489833832,0.47653841972351074,0.5861353644188495,0.8721592668276673
train,4.0,x_axis,1,0.5113016366958618,0.5386972069740296,32298,0.5262885093688965,0.3244660496711731,0.818719425351415,0.9625673416310607
train,4.0,x_axis,2,0.5386972069740296,0.5593644499778747,32297,0.5491631031036377,0.28944575786590576,0.8656531566399356,0.974239093414249
train,4.0,x_axis,3,0.5593644499778747,0.584595549106598,32298,0.5706478953361511,0.3226262927055359,0.8431791442194563,0.9735277726174996
train,4.0,x_axis,4,0.584595549106598,0.9490172863006592,32298,0.6438781023025513,0.4508759379386902,0.7637934237414081,0.952473837389312
train,4.0,y_axis,0,0.6437132954597473,1.0514315605163573,32298,0.9611032009124756,0.4680352210998535,0.8593101740045823,0.9366833859681714
train,4.0,y_axis,1,1.0514315605163573,1.0868894100189208,32298,1.0731486082077026,0.5889100432395935,0.8161805684562512,0.9182611926435074
train,4.0,y_axis,2,1.0868894100189208,1.103546929359436,32297,1.0952047109603882,0.5633525848388672,0.8293339938693997,0.9147289221909156
train,4.0,y_axis,3,1.103546929359436,1.1330734729766845,32298,1.1154460906982422,0.5327621698379517,0.846553966189857,0.9311412471360456
