method_key,method,steps,episode_reward,episode_length,wall_time
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29028,-3.933493,21,2026-05-14 09:35:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29136,18.601915,124,2026-05-14 09:35:01
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29424,20.309053,130,2026-05-14 09:35:02
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29468,20.966602,110,2026-05-14 09:35:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29644,17.873952,166,2026-05-14 09:35:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29648,39.310701,128,2026-05-14 09:35:03
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29964,40.57753,124,2026-05-14 09:35:04
block_projected_full,n3pf_block_projected_no_z_full_1p5m,29988,18.70483,141,2026-05-14 09:35:04
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30144,19.180725,125,2026-05-14 09:35:05
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30312,13.174976,81,2026-05-14 09:35:05
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30336,17.18046,172,2026-05-14 09:35:06
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30572,39.513565,152,2026-05-14 09:35:06
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30804,39.97034,117,2026-05-14 09:35:07
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30836,37.862859,173,2026-05-14 09:35:07
block_projected_full,n3pf_block_projected_no_z_full_1p5m,30896,39.129193,146,2026-05-14 09:35:08
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31124,19.128986,138,2026-05-14 09:35:08
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31372,18.547419,134,2026-05-14 09:35:09
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31392,19.280792,147,2026-05-14 09:35:09
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31444,19.349449,137,2026-05-14 09:35:10
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31752,18.473104,157,2026-05-14 09:35:11
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31908,40.164141,134,2026-05-14 09:35:11
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31924,18.219296,120,2026-05-14 09:35:11
block_projected_full,n3pf_block_projected_no_z_full_1p5m,31936,40.127001,136,2026-05-14 09:35:11
block_projected_full,n3pf_block_projected_no_z_full_1p5m,32332,39.01643,145,2026-05-14 09:35:13
block_projected_full,n3pf_block_projected_no_z_full_1p5m,32428,38.724756,130,2026-05-14 09:35:13
block_projected_full,n3pf_block_projected_no_z_full_1p5m,32480,19.465256,136,2026-05-14 09:35:13
block_projected_full,n3pf_block_projected_no_z_full_1p5m,32508,18.2095,146,2026-05-14 09:35:13
block_projected_full,n3pf_block_projected_no_z_full_1p5m,32888,39.985855,139,2026-05-14 09:35:16
block_projected_full,n3pf_block_projected_no_z_full_1p5m,32944,19.57576,129,2026-05-14 09:35:16
block_projected_full,n3pf_block_projected_no_z_full_1p5m,33032,39.728782,131,2026-05-14 09:35:17
block_projected_full,n3pf_block_projected_no_z_full_1p5m,33064,39.096255,146,2026-05-14 09:35:17
block_projected_full,n3pf_block_projected_no_z_full_1p5m,33160,-3.993773,24,2026-05-14 09:35:17
