method_key,method,steps,episode_reward,episode_length,wall_time,training_seed
block_projected_s2,n3pf_ms_block_projected_seed2,732108,40.079801,112,2026-05-15 19:37:06,2
block_projected_s2,n3pf_ms_block_projected_seed2,732136,19.05887,113,2026-05-15 19:37:06,2
block_projected_s2,n3pf_ms_block_projected_seed2,732240,37.957914,160,2026-05-15 19:37:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,732284,20.539576,113,2026-05-15 19:37:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,732560,40.860727,113,2026-05-15 19:37:08,2
block_projected_s2,n3pf_ms_block_projected_seed2,732636,39.844168,125,2026-05-15 19:37:08,2
block_projected_s2,n3pf_ms_block_projected_seed2,732704,40.562595,116,2026-05-15 19:37:08,2
block_projected_s2,n3pf_ms_block_projected_seed2,732788,39.592629,126,2026-05-15 19:37:09,2
block_projected_s2,n3pf_ms_block_projected_seed2,732988,16.594598,107,2026-05-15 19:37:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,733148,41.066842,111,2026-05-15 19:37:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,733272,18.993613,121,2026-05-15 19:37:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,733276,17.745022,160,2026-05-15 19:37:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,733512,40.317622,131,2026-05-15 19:37:13,2
block_projected_s2,n3pf_ms_block_projected_seed2,733580,17.901673,108,2026-05-15 19:37:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,733764,40.49234,122,2026-05-15 19:37:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,733872,38.872243,150,2026-05-15 19:37:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,734012,19.694351,108,2026-05-15 19:37:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,734040,39.922111,132,2026-05-15 19:37:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,734304,40.142206,135,2026-05-15 19:37:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,734476,40.090975,116,2026-05-15 19:37:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,734488,38.602357,154,2026-05-15 19:37:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,734528,20.249275,122,2026-05-15 19:37:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,734740,19.837409,109,2026-05-15 19:37:18,2
block_projected_s2,n3pf_ms_block_projected_seed2,734872,17.510774,99,2026-05-15 19:37:18,2
block_projected_s2,n3pf_ms_block_projected_seed2,734920,17.449703,108,2026-05-15 19:37:18,2
block_projected_s2,n3pf_ms_block_projected_seed2,735172,38.585275,161,2026-05-15 19:37:19,2
block_projected_s2,n3pf_ms_block_projected_seed2,735172,41.203993,108,2026-05-15 19:37:19,2
block_projected_s2,n3pf_ms_block_projected_seed2,735392,39.399564,118,2026-05-15 19:37:20,2
block_projected_s2,n3pf_ms_block_projected_seed2,735468,38.680231,149,2026-05-15 19:37:20,2
block_projected_s2,n3pf_ms_block_projected_seed2,735596,17.286175,106,2026-05-15 19:37:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,735732,39.248494,140,2026-05-15 19:37:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,735940,19.400438,118,2026-05-15 19:37:22,2
block_projected_s2,n3pf_ms_block_projected_seed2,736040,17.913209,162,2026-05-15 19:37:23,2
block_projected_s2,n3pf_ms_block_projected_seed2,736168,20.41559,109,2026-05-15 19:37:23,2
block_projected_s2,n3pf_ms_block_projected_seed2,736404,39.631909,116,2026-05-15 19:37:24,2
block_projected_s2,n3pf_ms_block_projected_seed2,736432,36.091518,209,2026-05-15 19:37:24,2
block_projected_s2,n3pf_ms_block_projected_seed2,736508,16.884266,117,2026-05-15 19:37:24,2
block_projected_s2,n3pf_ms_block_projected_seed2,736596,40.976872,107,2026-05-15 19:37:25,2
block_projected_s2,n3pf_ms_block_projected_seed2,736832,16.921766,107,2026-05-15 19:37:26,2
block_projected_s2,n3pf_ms_block_projected_seed2,736960,40.396616,113,2026-05-15 19:37:26,2
block_projected_s2,n3pf_ms_block_projected_seed2,737228,15.399005,99,2026-05-15 19:37:27,2
block_projected_s2,n3pf_ms_block_projected_seed2,737256,37.10286,206,2026-05-15 19:37:27,2
block_projected_s2,n3pf_ms_block_projected_seed2,737292,37.939162,174,2026-05-15 19:37:29,2
block_projected_s2,n3pf_ms_block_projected_seed2,737420,19.626901,115,2026-05-15 19:37:30,2
block_projected_s2,n3pf_ms_block_projected_seed2,737708,39.944255,120,2026-05-15 19:37:31,2
block_projected_s2,n3pf_ms_block_projected_seed2,737716,40.813765,106,2026-05-15 19:37:31,2
block_projected_s2,n3pf_ms_block_projected_seed2,737836,16.686376,104,2026-05-15 19:37:31,2
block_projected_s2,n3pf_ms_block_projected_seed2,737868,18.107703,153,2026-05-15 19:37:31,2
block_projected_s2,n3pf_ms_block_projected_seed2,737928,4.054429,53,2026-05-15 19:37:32,2
block_projected_s2,n3pf_ms_block_projected_seed2,738176,40.142924,117,2026-05-15 19:37:32,2
block_projected_s2,n3pf_ms_block_projected_seed2,738288,40.380363,113,2026-05-15 19:37:33,2
block_projected_s2,n3pf_ms_block_projected_seed2,738384,18.595936,114,2026-05-15 19:37:33,2
block_projected_s2,n3pf_ms_block_projected_seed2,738456,39.165563,147,2026-05-15 19:37:33,2
block_projected_s2,n3pf_ms_block_projected_seed2,738624,17.870559,112,2026-05-15 19:37:34,2
block_projected_s2,n3pf_ms_block_projected_seed2,738784,39.500085,124,2026-05-15 19:37:35,2
block_projected_s2,n3pf_ms_block_projected_seed2,738872,19.335179,122,2026-05-15 19:37:35,2
block_projected_s2,n3pf_ms_block_projected_seed2,738880,18.785877,106,2026-05-15 19:37:35,2
block_projected_s2,n3pf_ms_block_projected_seed2,739068,19.996704,111,2026-05-15 19:37:36,2
block_projected_s2,n3pf_ms_block_projected_seed2,739292,39.477722,127,2026-05-15 19:37:36,2
block_projected_s2,n3pf_ms_block_projected_seed2,739364,40.574322,121,2026-05-15 19:37:37,2
block_projected_s2,n3pf_ms_block_projected_seed2,739532,20.359138,116,2026-05-15 19:37:37,2
block_projected_s2,n3pf_ms_block_projected_seed2,739572,37.99786,175,2026-05-15 19:37:37,2
block_projected_s2,n3pf_ms_block_projected_seed2,739760,40.180741,117,2026-05-15 19:37:38,2
block_projected_s2,n3pf_ms_block_projected_seed2,739840,18.707179,119,2026-05-15 19:37:38,2
block_projected_s2,n3pf_ms_block_projected_seed2,739996,18.072805,106,2026-05-15 19:37:39,2
block_projected_s2,n3pf_ms_block_projected_seed2,740008,40.639819,119,2026-05-15 19:37:39,2
block_projected_s2,n3pf_ms_block_projected_seed2,740188,40.845897,107,2026-05-15 19:37:40,2
block_projected_s2,n3pf_ms_block_projected_seed2,740296,18.16372,114,2026-05-15 19:37:40,2
block_projected_s2,n3pf_ms_block_projected_seed2,740476,20.752144,120,2026-05-15 19:37:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,740512,18.924283,126,2026-05-15 19:37:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,740612,-3.840971,25,2026-05-15 19:37:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,740652,39.608879,116,2026-05-15 19:37:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,740792,40.209542,124,2026-05-15 19:37:42,2
block_projected_s2,n3pf_ms_block_projected_seed2,740908,19.194971,108,2026-05-15 19:37:42,2
block_projected_s2,n3pf_ms_block_projected_seed2,741248,10.040709,85,2026-05-15 19:37:44,2
block_projected_s2,n3pf_ms_block_projected_seed2,741252,38.788212,160,2026-05-15 19:37:44,2
block_projected_s2,n3pf_ms_block_projected_seed2,741256,40.38911,116,2026-05-15 19:37:44,2
block_projected_s2,n3pf_ms_block_projected_seed2,741300,37.545563,162,2026-05-15 19:37:44,2
block_projected_s2,n3pf_ms_block_projected_seed2,741632,12.24082,83,2026-05-15 19:37:47,2
block_projected_s2,n3pf_ms_block_projected_seed2,741716,20.125156,115,2026-05-15 19:37:47,2
block_projected_s2,n3pf_ms_block_projected_seed2,741716,18.660293,117,2026-05-15 19:37:47,2
block_projected_s2,n3pf_ms_block_projected_seed2,741796,40.504824,136,2026-05-15 19:37:48,2
block_projected_s2,n3pf_ms_block_projected_seed2,741948,11.28657,79,2026-05-15 19:37:48,2
block_projected_s2,n3pf_ms_block_projected_seed2,742164,40.824462,112,2026-05-15 19:37:49,2
block_projected_s2,n3pf_ms_block_projected_seed2,742168,40.552184,113,2026-05-15 19:37:49,2
block_projected_s2,n3pf_ms_block_projected_seed2,742244,17.196234,112,2026-05-15 19:37:49,2
block_projected_s2,n3pf_ms_block_projected_seed2,742428,39.997451,120,2026-05-15 19:37:50,2
block_projected_s2,n3pf_ms_block_projected_seed2,742588,18.279493,105,2026-05-15 19:37:51,2
block_projected_s2,n3pf_ms_block_projected_seed2,742640,17.670455,99,2026-05-15 19:37:51,2
block_projected_s2,n3pf_ms_block_projected_seed2,742668,39.421581,126,2026-05-15 19:37:51,2
block_projected_s2,n3pf_ms_block_projected_seed2,742904,19.972981,119,2026-05-15 19:37:52,2
block_projected_s2,n3pf_ms_block_projected_seed2,743044,18.431684,114,2026-05-15 19:37:52,2
block_projected_s2,n3pf_ms_block_projected_seed2,743084,40.355402,111,2026-05-15 19:37:52,2
block_projected_s2,n3pf_ms_block_projected_seed2,743276,38.491806,152,2026-05-15 19:37:53,2
block_projected_s2,n3pf_ms_block_projected_seed2,743384,40.411755,120,2026-05-15 19:37:54,2
block_projected_s2,n3pf_ms_block_projected_seed2,743500,19.562327,114,2026-05-15 19:37:54,2
block_projected_s2,n3pf_ms_block_projected_seed2,743552,39.863989,117,2026-05-15 19:37:54,2
block_projected_s2,n3pf_ms_block_projected_seed2,743672,17.605438,99,2026-05-15 19:37:55,2
block_projected_s2,n3pf_ms_block_projected_seed2,743836,19.899116,113,2026-05-15 19:37:55,2
block_projected_s2,n3pf_ms_block_projected_seed2,743944,18.353407,111,2026-05-15 19:37:56,2
block_projected_s2,n3pf_ms_block_projected_seed2,744036,18.209157,121,2026-05-15 19:37:56,2
block_projected_s2,n3pf_ms_block_projected_seed2,744188,40.052676,129,2026-05-15 19:37:57,2
block_projected_s2,n3pf_ms_block_projected_seed2,744504,18.495659,167,2026-05-15 19:37:58,2
block_projected_s2,n3pf_ms_block_projected_seed2,744516,39.941857,120,2026-05-15 19:37:58,2
block_projected_s2,n3pf_ms_block_projected_seed2,744604,38.164943,165,2026-05-15 19:37:58,2
block_projected_s2,n3pf_ms_block_projected_seed2,744648,40.322336,115,2026-05-15 19:37:58,2
block_projected_s2,n3pf_ms_block_projected_seed2,744928,17.946645,106,2026-05-15 19:37:59,2
block_projected_s2,n3pf_ms_block_projected_seed2,744948,41.496788,108,2026-05-15 19:37:59,2
block_projected_s2,n3pf_ms_block_projected_seed2,745068,41.267381,105,2026-05-15 19:38:00,2
block_projected_s2,n3pf_ms_block_projected_seed2,745076,40.999977,118,2026-05-15 19:38:00,2
block_projected_s2,n3pf_ms_block_projected_seed2,745076,-2.389967,32,2026-05-15 19:38:00,2
block_projected_s2,n3pf_ms_block_projected_seed2,745396,18.677789,117,2026-05-15 19:38:01,2
block_projected_s2,n3pf_ms_block_projected_seed2,745540,40.480895,116,2026-05-15 19:38:03,2
block_projected_s2,n3pf_ms_block_projected_seed2,745564,40.098488,122,2026-05-15 19:38:03,2
block_projected_s2,n3pf_ms_block_projected_seed2,745572,40.365035,126,2026-05-15 19:38:03,2
block_projected_s2,n3pf_ms_block_projected_seed2,745960,39.763149,141,2026-05-15 19:38:05,2
block_projected_s2,n3pf_ms_block_projected_seed2,745996,20.516941,114,2026-05-15 19:38:05,2
block_projected_s2,n3pf_ms_block_projected_seed2,746020,40.806569,114,2026-05-15 19:38:05,2
block_projected_s2,n3pf_ms_block_projected_seed2,746076,19.65924,126,2026-05-15 19:38:05,2
block_projected_s2,n3pf_ms_block_projected_seed2,746492,40.520307,124,2026-05-15 19:38:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,746504,20.007057,121,2026-05-15 19:38:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,746520,39.991336,140,2026-05-15 19:38:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,746708,38.847511,158,2026-05-15 19:38:08,2
block_projected_s2,n3pf_ms_block_projected_seed2,746988,40.337848,124,2026-05-15 19:38:09,2
block_projected_s2,n3pf_ms_block_projected_seed2,747012,19.753579,123,2026-05-15 19:38:09,2
block_projected_s2,n3pf_ms_block_projected_seed2,747152,40.871068,111,2026-05-15 19:38:09,2
block_projected_s2,n3pf_ms_block_projected_seed2,747160,38.965038,164,2026-05-15 19:38:09,2
block_projected_s2,n3pf_ms_block_projected_seed2,747432,17.844774,111,2026-05-15 19:38:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,747464,19.908089,113,2026-05-15 19:38:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,747628,40.250889,117,2026-05-15 19:38:11,2
block_projected_s2,n3pf_ms_block_projected_seed2,747740,18.895007,147,2026-05-15 19:38:11,2
block_projected_s2,n3pf_ms_block_projected_seed2,747908,19.341216,111,2026-05-15 19:38:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,747980,39.271267,137,2026-05-15 19:38:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,748256,40.26452,129,2026-05-15 19:38:13,2
block_projected_s2,n3pf_ms_block_projected_seed2,748380,40.536148,118,2026-05-15 19:38:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,748400,16.336429,105,2026-05-15 19:38:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,748444,0.617098,47,2026-05-15 19:38:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,748524,15.154005,224,2026-05-15 19:38:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,748920,16.377281,99,2026-05-15 19:38:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,748932,18.288525,122,2026-05-15 19:38:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,749056,18.143054,164,2026-05-15 19:38:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,749076,37.901847,174,2026-05-15 19:38:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,749356,40.619068,109,2026-05-15 19:38:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,749356,17.838738,106,2026-05-15 19:38:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,749396,12.329152,85,2026-05-15 19:38:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,749544,39.769681,117,2026-05-15 19:38:18,2
block_projected_s2,n3pf_ms_block_projected_seed2,749780,15.643091,106,2026-05-15 19:38:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,749820,40.841201,116,2026-05-15 19:38:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,749908,19.572061,128,2026-05-15 19:38:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,749976,19.05781,108,2026-05-15 19:38:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,750360,40.249569,135,2026-05-15 19:38:23,2
block_projected_s2,n3pf_ms_block_projected_seed2,750364,39.52979,146,2026-05-15 19:38:23,2
block_projected_s2,n3pf_ms_block_projected_seed2,750392,40.335837,121,2026-05-15 19:38:23,2
block_projected_s2,n3pf_ms_block_projected_seed2,750404,41.076137,107,2026-05-15 19:38:23,2
block_projected_s2,n3pf_ms_block_projected_seed2,750820,17.926981,104,2026-05-15 19:38:24,2
block_projected_s2,n3pf_ms_block_projected_seed2,750840,39.904293,120,2026-05-15 19:38:25,2
block_projected_s2,n3pf_ms_block_projected_seed2,750876,19.309326,128,2026-05-15 19:38:25,2
block_projected_s2,n3pf_ms_block_projected_seed2,750880,39.713086,122,2026-05-15 19:38:25,2
block_projected_s2,n3pf_ms_block_projected_seed2,751088,2.233496,52,2026-05-15 19:38:25,2
block_projected_s2,n3pf_ms_block_projected_seed2,751180,-4.368904,23,2026-05-15 19:38:26,2
block_projected_s2,n3pf_ms_block_projected_seed2,751288,18.058495,112,2026-05-15 19:38:26,2
block_projected_s2,n3pf_ms_block_projected_seed2,751320,40.258942,125,2026-05-15 19:38:26,2
block_projected_s2,n3pf_ms_block_projected_seed2,751500,18.553071,156,2026-05-15 19:38:27,2
block_projected_s2,n3pf_ms_block_projected_seed2,751676,19.485927,124,2026-05-15 19:38:28,2
block_projected_s2,n3pf_ms_block_projected_seed2,751784,19.699543,124,2026-05-15 19:38:28,2
block_projected_s2,n3pf_ms_block_projected_seed2,751932,39.161273,153,2026-05-15 19:38:29,2
block_projected_s2,n3pf_ms_block_projected_seed2,751956,41.147201,114,2026-05-15 19:38:29,2
block_projected_s2,n3pf_ms_block_projected_seed2,752112,-1.872692,39,2026-05-15 19:38:29,2
block_projected_s2,n3pf_ms_block_projected_seed2,752160,40.269712,121,2026-05-15 19:38:29,2
block_projected_s2,n3pf_ms_block_projected_seed2,752400,40.558913,117,2026-05-15 19:38:30,2
block_projected_s2,n3pf_ms_block_projected_seed2,752452,18.067259,167,2026-05-15 19:38:30,2
block_projected_s2,n3pf_ms_block_projected_seed2,752528,17.812751,104,2026-05-15 19:38:31,2
block_projected_s2,n3pf_ms_block_projected_seed2,752544,16.051455,96,2026-05-15 19:38:31,2
block_projected_s2,n3pf_ms_block_projected_seed2,752864,41.208264,116,2026-05-15 19:38:32,2
block_projected_s2,n3pf_ms_block_projected_seed2,752956,19.468738,126,2026-05-15 19:38:32,2
block_projected_s2,n3pf_ms_block_projected_seed2,752960,17.862448,104,2026-05-15 19:38:32,2
block_projected_s2,n3pf_ms_block_projected_seed2,752992,40.57416,116,2026-05-15 19:38:32,2
block_projected_s2,n3pf_ms_block_projected_seed2,753420,39.747134,139,2026-05-15 19:38:34,2
block_projected_s2,n3pf_ms_block_projected_seed2,753460,40.421754,126,2026-05-15 19:38:34,2
block_projected_s2,n3pf_ms_block_projected_seed2,753500,39.632374,135,2026-05-15 19:38:34,2
block_projected_s2,n3pf_ms_block_projected_seed2,753608,38.846623,154,2026-05-15 19:38:35,2
block_projected_s2,n3pf_ms_block_projected_seed2,753872,19.133253,113,2026-05-15 19:38:37,2
block_projected_s2,n3pf_ms_block_projected_seed2,753876,15.094634,94,2026-05-15 19:38:37,2
block_projected_s2,n3pf_ms_block_projected_seed2,753900,19.636851,110,2026-05-15 19:38:38,2
block_projected_s2,n3pf_ms_block_projected_seed2,754088,18.958363,120,2026-05-15 19:38:38,2
block_projected_s2,n3pf_ms_block_projected_seed2,754340,40.888599,117,2026-05-15 19:38:39,2
block_projected_s2,n3pf_ms_block_projected_seed2,754356,40.672237,114,2026-05-15 19:38:39,2
block_projected_s2,n3pf_ms_block_projected_seed2,754444,39.332228,142,2026-05-15 19:38:39,2
block_projected_s2,n3pf_ms_block_projected_seed2,754472,14.779391,96,2026-05-15 19:38:40,2
block_projected_s2,n3pf_ms_block_projected_seed2,754792,41.098418,113,2026-05-15 19:38:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,754828,40.79762,118,2026-05-15 19:38:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,754900,19.195017,114,2026-05-15 19:38:41,2
block_projected_s2,n3pf_ms_block_projected_seed2,755132,18.059981,165,2026-05-15 19:38:42,2
block_projected_s2,n3pf_ms_block_projected_seed2,755272,40.304159,120,2026-05-15 19:38:42,2
block_projected_s2,n3pf_ms_block_projected_seed2,755436,39.961747,134,2026-05-15 19:38:43,2
block_projected_s2,n3pf_ms_block_projected_seed2,755496,17.959634,167,2026-05-15 19:38:43,2
block_projected_s2,n3pf_ms_block_projected_seed2,755736,19.218287,151,2026-05-15 19:38:44,2
block_projected_s2,n3pf_ms_block_projected_seed2,755856,18.648222,105,2026-05-15 19:38:44,2
block_projected_s2,n3pf_ms_block_projected_seed2,755896,38.774469,156,2026-05-15 19:38:45,2
block_projected_s2,n3pf_ms_block_projected_seed2,755976,40.853445,120,2026-05-15 19:38:45,2
block_projected_s2,n3pf_ms_block_projected_seed2,756208,20.248246,118,2026-05-15 19:38:46,2
block_projected_s2,n3pf_ms_block_projected_seed2,756352,13.857601,94,2026-05-15 19:38:46,2
block_projected_s2,n3pf_ms_block_projected_seed2,756352,17.161769,114,2026-05-15 19:38:46,2
block_projected_s2,n3pf_ms_block_projected_seed2,756396,39.431938,135,2026-05-15 19:38:46,2
block_projected_s2,n3pf_ms_block_projected_seed2,756624,18.402822,104,2026-05-15 19:38:47,2
block_projected_s2,n3pf_ms_block_projected_seed2,756716,-3.950737,23,2026-05-15 19:38:47,2
block_projected_s2,n3pf_ms_block_projected_seed2,756780,17.998021,107,2026-05-15 19:38:48,2
block_projected_s2,n3pf_ms_block_projected_seed2,756856,40.779066,115,2026-05-15 19:38:48,2
block_projected_s2,n3pf_ms_block_projected_seed2,756892,39.549397,135,2026-05-15 19:38:48,2
block_projected_s2,n3pf_ms_block_projected_seed2,757128,18.844101,103,2026-05-15 19:38:49,2
block_projected_s2,n3pf_ms_block_projected_seed2,757252,40.189397,118,2026-05-15 19:38:49,2
block_projected_s2,n3pf_ms_block_projected_seed2,757332,20.168796,110,2026-05-15 19:38:50,2
block_projected_s2,n3pf_ms_block_projected_seed2,757552,37.690457,174,2026-05-15 19:38:50,2
block_projected_s2,n3pf_ms_block_projected_seed2,757556,41.436813,107,2026-05-15 19:38:51,2
block_projected_s2,n3pf_ms_block_projected_seed2,757732,20.637342,120,2026-05-15 19:38:51,2
block_projected_s2,n3pf_ms_block_projected_seed2,757768,18.281416,109,2026-05-15 19:38:53,2
block_projected_s2,n3pf_ms_block_projected_seed2,758004,18.538329,113,2026-05-15 19:38:54,2
block_projected_s2,n3pf_ms_block_projected_seed2,758036,20.153,120,2026-05-15 19:38:54,2
block_projected_s2,n3pf_ms_block_projected_seed2,758220,41.262857,113,2026-05-15 19:38:55,2
block_projected_s2,n3pf_ms_block_projected_seed2,758256,39.740848,131,2026-05-15 19:38:55,2
block_projected_s2,n3pf_ms_block_projected_seed2,758472,18.308097,117,2026-05-15 19:38:56,2
block_projected_s2,n3pf_ms_block_projected_seed2,758564,39.960262,132,2026-05-15 19:38:56,2
block_projected_s2,n3pf_ms_block_projected_seed2,758572,16.973702,88,2026-05-15 19:38:56,2
block_projected_s2,n3pf_ms_block_projected_seed2,758708,18.165626,113,2026-05-15 19:38:56,2
block_projected_s2,n3pf_ms_block_projected_seed2,759004,40.221917,133,2026-05-15 19:38:57,2
block_projected_s2,n3pf_ms_block_projected_seed2,759012,18.536367,112,2026-05-15 19:38:57,2
block_projected_s2,n3pf_ms_block_projected_seed2,759044,40.3326,118,2026-05-15 19:38:58,2
block_projected_s2,n3pf_ms_block_projected_seed2,759144,41.179941,109,2026-05-15 19:38:58,2
block_projected_s2,n3pf_ms_block_projected_seed2,759436,17.930332,108,2026-05-15 19:38:59,2
block_projected_s2,n3pf_ms_block_projected_seed2,759472,19.020149,115,2026-05-15 19:38:59,2
block_projected_s2,n3pf_ms_block_projected_seed2,759520,19.968526,119,2026-05-15 19:38:59,2
block_projected_s2,n3pf_ms_block_projected_seed2,759648,41.088367,126,2026-05-15 19:39:00,2
block_projected_s2,n3pf_ms_block_projected_seed2,759896,40.965565,106,2026-05-15 19:39:01,2
block_projected_s2,n3pf_ms_block_projected_seed2,760024,39.60725,147,2026-05-15 19:39:01,2
block_projected_s2,n3pf_ms_block_projected_seed2,760092,40.041331,143,2026-05-15 19:39:01,2
block_projected_s2,n3pf_ms_block_projected_seed2,760276,38.239924,157,2026-05-15 19:39:02,2
block_projected_s2,n3pf_ms_block_projected_seed2,760468,39.440891,143,2026-05-15 19:39:03,2
block_projected_s2,n3pf_ms_block_projected_seed2,760488,18.816951,116,2026-05-15 19:39:03,2
block_projected_s2,n3pf_ms_block_projected_seed2,760500,41.136439,102,2026-05-15 19:39:03,2
block_projected_s2,n3pf_ms_block_projected_seed2,760956,38.517764,170,2026-05-15 19:39:04,2
block_projected_s2,n3pf_ms_block_projected_seed2,760968,40.720739,120,2026-05-15 19:39:04,2
block_projected_s2,n3pf_ms_block_projected_seed2,760980,39.962495,128,2026-05-15 19:39:05,2
block_projected_s2,n3pf_ms_block_projected_seed2,761116,38.937305,154,2026-05-15 19:39:05,2
block_projected_s2,n3pf_ms_block_projected_seed2,761436,39.809252,120,2026-05-15 19:39:06,2
block_projected_s2,n3pf_ms_block_projected_seed2,761468,40.66822,125,2026-05-15 19:39:06,2
block_projected_s2,n3pf_ms_block_projected_seed2,761632,40.125449,129,2026-05-15 19:39:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,761732,37.094636,188,2026-05-15 19:39:07,2
block_projected_s2,n3pf_ms_block_projected_seed2,762068,38.176152,158,2026-05-15 19:39:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,762080,38.052886,153,2026-05-15 19:39:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,762084,18.209569,113,2026-05-15 19:39:10,2
block_projected_s2,n3pf_ms_block_projected_seed2,762416,38.024247,171,2026-05-15 19:39:11,2
block_projected_s2,n3pf_ms_block_projected_seed2,762476,18.156279,99,2026-05-15 19:39:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,762500,17.716417,104,2026-05-15 19:39:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,762584,-3.619785,27,2026-05-15 19:39:12,2
block_projected_s2,n3pf_ms_block_projected_seed2,762844,37.054315,194,2026-05-15 19:39:13,2
block_projected_s2,n3pf_ms_block_projected_seed2,762908,16.238875,102,2026-05-15 19:39:13,2
block_projected_s2,n3pf_ms_block_projected_seed2,762960,39.225054,136,2026-05-15 19:39:13,2
block_projected_s2,n3pf_ms_block_projected_seed2,763096,18.965578,128,2026-05-15 19:39:14,2
block_projected_s2,n3pf_ms_block_projected_seed2,763340,19.079148,108,2026-05-15 19:39:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,763408,39.399359,141,2026-05-15 19:39:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,763412,19.27259,113,2026-05-15 19:39:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,763524,41.385323,107,2026-05-15 19:39:15,2
block_projected_s2,n3pf_ms_block_projected_seed2,763832,16.916665,106,2026-05-15 19:39:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,763840,39.926625,125,2026-05-15 19:39:16,2
block_projected_s2,n3pf_ms_block_projected_seed2,763908,40.060607,124,2026-05-15 19:39:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,764012,2.07236,45,2026-05-15 19:39:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,764028,40.027646,126,2026-05-15 19:39:17,2
block_projected_s2,n3pf_ms_block_projected_seed2,764256,13.513483,104,2026-05-15 19:39:18,2
block_projected_s2,n3pf_ms_block_projected_seed2,764428,17.265301,104,2026-05-15 19:39:18,2
block_projected_s2,n3pf_ms_block_projected_seed2,764440,17.951234,133,2026-05-15 19:39:19,2
block_projected_s2,n3pf_ms_block_projected_seed2,764456,18.070727,107,2026-05-15 19:39:19,2
block_projected_s2,n3pf_ms_block_projected_seed2,764664,17.582485,102,2026-05-15 19:39:19,2
block_projected_s2,n3pf_ms_block_projected_seed2,764836,16.137086,99,2026-05-15 19:39:20,2
block_projected_s2,n3pf_ms_block_projected_seed2,764888,19.165724,108,2026-05-15 19:39:20,2
block_projected_s2,n3pf_ms_block_projected_seed2,764904,40.965036,119,2026-05-15 19:39:20,2
block_projected_s2,n3pf_ms_block_projected_seed2,765120,40.91999,114,2026-05-15 19:39:21,2
block_projected_s2,n3pf_ms_block_projected_seed2,765360,39.917212,131,2026-05-15 19:39:22,2
block_projected_s2,n3pf_ms_block_projected_seed2,765452,19.468302,137,2026-05-15 19:39:22,2
block_projected_s2,n3pf_ms_block_projected_seed2,765496,38.339922,152,2026-05-15 19:39:22,2
