method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,crossing_or_sudden_threat,medium,243,0.1728395061728395,0.18930041152263374,3.8005973167512415,2.0836615354619816,1.4894231185010431,0.046722696304566574,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,linear,high,175,0.35428571428571426,0.37714285714285717,2.9999385823735167,1.338134318690581,1.6174781213487897,0.0876189500944955,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,linear,low,202,0.04455445544554455,0.04950495049504951,3.8156310125152664,1.9963075696645285,1.5662863508309468,0.06215056994616395,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,linear,medium,248,0.38306451612903225,0.41935483870967744,2.999110146012578,1.9476924347407503,1.5749197049487023,0.046739158400845145,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,high,265,0.3283018867924528,0.36981132075471695,2.7512637952623784,2.083649392827457,1.5818653839939045,0.05316456885270353,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,low,243,0.26337448559670784,0.2839506172839506,2.8976601343678596,2.186849092246267,1.5616568812617548,0.06570764692354594,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_density,sinusoidal_lateral,medium,425,0.36941176470588233,0.4023529411764706,2.721673390294754,1.9791971247995004,1.5700899811352,0.08342262584935216,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,high,600,0.2,0.225,3.246846929268601,1.9275362586921472,1.561127828756968,0.03719517519076665,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,low,128,0.1484375,0.2265625,3.018513416813221,1.5946273548638268,1.570688758045435,0.11312992312014103,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,419,0.14797136038186157,0.2100238663484487,3.2792785926733106,1.536130920616983,1.5717424871244408,0.05873603910776767,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,high,570,0.38421052631578945,0.39824561403508774,2.6116126155080437,1.7984356478842987,1.5872036933898925,0.04036796167492866,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,low,147,0.2789115646258503,0.36054421768707484,2.518370804028446,1.642426264453629,1.5743947556229676,0.15890220801035562,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,ar1_velocity,medium,541,0.1534195933456562,0.19593345656192238,3.0896384182959356,1.2647372527053573,1.6000012040358595,0.0783427799888327,0.0
n3f_no_z_full,gpsi_no_z_full_1500k,n3f_no_z_full_1000k,1000000,1000k,eval_flow_high_speed,crossing_or_sudden_threat,high,139,0.17985611510791366,0.17985611510791366,3.1905900709609094,1.629455897126112,1.564595754198033,0.03533086440653252,0.0
