method_key,method,checkpoint,checkpoint_step,checkpoint_label,threat_motion_mode,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_500k,500000,500k,ar1_velocity,85,0.4235294117647059,0.5764705882352941,0.38823529411764707,0.9404309588906965,5.4246492980680925,0.7070429879076341,106.56470588235294,29.696585263512972,0.22779561364638123,0.2648657651915491,1.4799574924026422,0.08191408888144124,0.0,3.5290769106001494,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_500k,500000,500k,crossing_or_sudden_threat,40,0.6,0.4,0.575,0.9604900766950653,5.654320327128341,0.8383139379322528,109.425,33.97158861309718,0.21112188497929352,0.24112394310517082,1.4761668088649826,0.0813798150494464,0.0,3.733189590528929,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_500k,500000,500k,linear,44,0.4772727272727273,0.5227272727272727,0.4772727272727273,0.9347549550608548,5.536431550661853,0.6792349854314869,106.45454545454545,30.598682069464736,0.2461732173752553,0.27283204521957544,1.4837579499924047,0.085840852990688,0.0,3.5396667355733005,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_500k,500000,500k,sinusoidal_lateral,79,0.4430379746835443,0.5569620253164557,0.4177215189873418,0.9394950948439101,5.514817364948802,0.6946881945374646,106.40506329113924,30.065413513482753,0.23228001802439843,0.26670102622162306,1.4779801670288943,0.08274236701875991,0.0,3.5916918147965893,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_best_by_eval,500000,best_by_eval,accel_decel,60,0.4666666666666667,0.5333333333333333,0.38333333333333336,0.930571056927995,5.282298270845222,0.7957672809561094,105.11666666666666,30.18511924399684,0.23284501694536744,0.2593562173961458,1.4847373834931439,0.08748706424920236,0.0,3.456770920910986,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_best_by_eval,500000,best_by_eval,ar1_velocity,81,0.49382716049382713,0.5061728395061729,0.4691358024691358,0.9466629201800567,5.237568956340914,0.7304068339275726,106.32098765432099,31.28600738688527,0.23561572203054315,0.2694792179053143,1.4825402860320391,0.08432061317495497,0.0,3.411897949180493,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_best_by_eval,500000,best_by_eval,crossing_or_sudden_threat,35,0.4857142857142857,0.5142857142857142,0.45714285714285713,0.9406089454264406,5.250937039634418,0.734989321231842,105.22857142857143,30.96797683584227,0.23907596351044696,0.27329984440415156,1.485173951292584,0.08260902240036934,0.0,3.339991970396709,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_best_by_eval,500000,best_by_eval,linear,47,0.44680851063829785,0.5531914893617021,0.425531914893617,0.9263913503183938,5.387383929440149,0.6948578845947346,104.23404255319149,29.68005624049672,0.238490932638253,0.27184069189586607,1.4858627454867452,0.08397943141173923,0.0,3.4054319911511493,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_best_by_eval,500000,best_by_eval,sinusoidal_lateral,77,0.45454545454545453,0.5454545454545454,0.4025974025974026,0.9388437900221265,5.3520299874638555,0.7176705674304591,104.07792207792208,30.261715091760298,0.23668246970569212,0.2675619193114244,1.4838139724558963,0.08354980237094145,0.0,3.4555271216866363,0
z_layernorm_alpha_0p5,gpsi_z_layernorm_alpha_0p5_screen,z_layernorm_alpha_0p5_final,500000,final,accel_decel,60,0.4666666666666667,0.5333333333333333,0.38333333333333336,0.930571056927995,5.282298270845222,0.7957672809561094,105.11666666666666,30.18511924399684,0.23284501694536744,0.2593562173961458,1.4847373834931439,0.08748706424920236,0.0,3.456770920910986,0
