run_name,training_seed,method_key,method,checkpoint,checkpoint_step,checkpoint_label,scenario,motion_mode,threat_class,include_z,include_logvar,logvar_output_scale,block,not_applicable,samples,element_count,nan_count,inf_count,l2_norm_mean,l2_norm_median,l2_norm_p95,l2_norm_max,max_abs_mean,max_abs_p95,max_abs_max
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,obs_i_12,0,168,2016,0,0,1.4754208007029124,1.496739685535431,2.1608279705047617,2.226630926132202,0.922410891524383,1.398296970129013,1.4645384550094604
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,delta_hat_9_after_scale,0,168,1512,0,0,1.2747987096330948,1.222220778465271,2.374652981758118,2.6619255542755127,0.9719904488218682,2.1059112429618847,2.3311703205108643
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,logvar_raw_9_clamped,0,168,1512,0,0,11.400109784943718,11.169557094573975,14.139479589462281,14.67945384979248,4.992818168231419,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,logvar_scaled_9_policy,0,168,1512,0,0,2.2800219569887434,2.2339112758636475,2.827895915508271,2.9358906745910645,0.9985636344977787,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,adapter_output_64,0,165,10560,0,0,5.813802927190607,5.806979179382324,6.023174571990967,6.058910369873047,0.9969678206877275,0.9998601675033569,0.9999662041664124
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_speed,accel_decel,medium,0,1,0.2,full_aug_obs,0,168,5040,0,0,3.0713357073920116,3.0136996507644653,3.8480306744575508,4.202374458312988,1.2570317004408156,2.1059112429618847,2.3311703205108643
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,obs_i_12,0,21090,253080,0,0,1.46433995195959,1.4371846914291382,1.9758798420429229,2.4694104194641113,0.8959532076004503,1.1073013544082642,1.4359898567199707
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,21090,189810,0,0,1.5256183587399745,1.5390640497207642,2.205266237258911,3.825326681137085,1.1186688470389674,1.6032594442367554,3.332028865814209
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,21090,189810,0,0,13.068113025232988,13.458959102630615,14.459486961364746,15.0,4.976303234830633,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,21090,189810,0,0,2.613622614932094,2.6917918920516968,2.891897439956665,3.0,0.9952606473024449,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,adapter_output_64,0,21212,1357568,0,0,5.793143159215144,5.797811508178711,6.049624300003051,6.184217929840088,0.9978965855551827,0.999811252951622,0.9999719858169556
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,high,0,1,0.2,full_aug_obs,0,21090,632700,0,0,3.3952451187832877,3.4260997772216797,3.9023032188415527,5.247073173522949,1.1969783047721985,1.6032594442367554,3.332028865814209
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,obs_i_12,0,23512,282144,0,0,1.457136011840576,1.4204564690589905,1.9697116613388062,2.4167428016662598,0.9118234046936725,1.1142781972885132,1.374977946281433
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,23512,211608,0,0,1.4374122950520147,1.4509915113449097,2.2122724056243896,3.0042648315429688,1.0528123940357177,1.6181808710098267,2.4864652156829834
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,23512,211608,0,0,13.115122371504363,13.57954216003418,14.543797492980957,15.0,4.968904278105154,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,23512,211608,0,0,2.6230244817413126,2.7159082889556885,2.908759355545044,3.0,0.9937808560489513,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,adapter_output_64,0,23426,1499264,0,0,5.787078436744271,5.789492130279541,6.046905994415283,6.1761956214904785,0.9979847860200942,0.9998505115509033,0.9999853372573853
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,high,0,1,0.2,full_aug_obs,0,23512,705360,0,0,3.370867664015346,3.4144787788391113,3.892758369445801,4.498808860778809,1.1813967718041523,1.6181808710098267,2.4864652156829834
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,25181,302172,0,0,1.43952902065392,1.4070911407470703,1.9608027935028076,2.3898160457611084,0.89551225900508,1.0776270627975464,1.4286023378372192
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,25181,226629,0,0,1.4955969817287258,1.5074818134307861,2.2269651889801025,4.120131969451904,1.096899917519055,1.6347707509994507,3.65093731880188
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,logvar_raw_9_clamped,0,25181,226629,0,0,13.34991551559963,13.762513160705566,14.578694343566895,15.0,4.974826447215064,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,logvar_scaled_9_policy,0,25181,226629,0,0,2.66998310839655,2.75250244140625,2.915738821029663,3.0,0.9949652897519127,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,adapter_output_64,0,25137,1608768,0,0,5.792255220167743,5.802734851837158,6.019585609436035,6.221663475036621,0.9978718277557931,0.9998202323913574,0.9999813437461853
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,high,0,1,0.2,full_aug_obs,0,25181,755430,0,0,3.4209125024729556,3.459744453430176,3.942169189453125,5.347533226013184,1.1984665505885415,1.6347707509994507,3.65093731880188
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,linear,high,0,1,0.2,obs_i_12,0,20069,240828,0,0,1.4431191307439049,1.4236769676208496,1.9148669242858887,2.427600622177124,0.9070152204734897,1.0930312871932983,1.4115644693374634
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,linear,high,0,1,0.2,delta_hat_9_after_scale,0,20069,180621,0,0,1.4952549710756557,1.517187476158142,2.229642152786255,3.9100728034973145,1.0969240629526806,1.5799700736999487,3.377636671066284
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,linear,high,0,1,0.2,logvar_raw_9_clamped,0,20069,180621,0,0,12.987708448870691,13.545560836791992,14.52784538269043,15.0,4.963350629395473,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,linear,high,0,1,0.2,logvar_scaled_9_policy,0,20069,180621,0,0,2.597541698173852,2.7091121673583984,2.905569076538086,3.0,0.9926701263228104,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,linear,high,0,1,0.2,adapter_output_64,0,19984,1278976,0,0,5.795962677396136,5.80106782913208,6.051263642311096,6.1796040534973145,0.9977652906530423,0.9998198747634888,0.9999794363975525
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,linear,high,0,1,0.2,full_aug_obs,0,20069,602070,0,0,3.3670223984841163,3.425459384918213,3.8748388290405273,5.293409824371338,1.1946701512599753,1.5799700736999487,3.377636671066284
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,14708,176496,0,0,1.4280904964086703,1.4150927662849426,1.9151184558868408,2.4055302143096924,0.9062714249519735,1.105551838874817,1.437278151512146
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,14708,132372,0,0,1.4071026456473674,1.4602757692337036,2.1739137172698975,2.65535306930542,1.0345756526489842,1.5649019479751587,2.221856117248535
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,14708,132372,0,0,12.81318057899667,13.397123336791992,14.473811149597168,15.0,4.974125203844449,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,14708,132372,0,0,2.562636124729494,2.67942476272583,2.8947622776031494,3.0,0.9948250412098052,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,14783,946112,0,0,5.793444334182528,5.798397064208984,6.04374885559082,6.157358646392822,0.9978751180411143,0.9998718500137329,0.9999805092811584
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,14708,441240,0,0,3.298984379897404,3.3491615056991577,3.8514886140823363,4.243192195892334,1.1708618780298663,1.5649019479751587,2.221856117248535
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,medium,0,1,0.2,obs_i_12,0,498,5976,0,0,1.3711027086499226,1.3606948256492615,1.8957265615463257,2.0399599075317383,0.7509573665728052,1.0594009160995483,1.224167823791504
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,medium,0,1,0.2,delta_hat_9_after_scale,0,498,4482,0,0,1.484871876347496,1.4967040419578552,2.064253330230713,2.335273027420044,1.107435666473515,1.5549118518829346,1.8778365850448608
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,medium,0,1,0.2,logvar_raw_9_clamped,0,498,4482,0,0,13.68497784166451,13.826711654663086,14.515152931213379,14.60053825378418,4.997114560690271,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,medium,0,1,0.2,logvar_scaled_9_policy,0,498,4482,0,0,2.7369955691946557,2.7653424739837646,2.9030303955078125,2.92010760307312,0.9994229121380541,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,medium,0,1,0.2,adapter_output_64,0,498,31872,0,0,5.679356385426349,5.684926509857178,5.941901683807373,5.960114479064941,0.9987794760479984,0.999912679195404,0.9999765157699585
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,ar1_velocity,medium,0,1,0.2,full_aug_obs,0,498,14940,0,0,3.4271434114640016,3.4178868532180786,3.8657009601593018,4.012813568115234,1.1732475262090385,1.5549118518829346,1.8778365850448608
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,medium,0,1,0.2,obs_i_12,0,348,4176,0,0,1.3301143939125126,1.2643488049507141,1.9147232294082641,1.9557342529296875,0.8647264966676975,1.3019601225852966,1.3036471605300903
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,medium,0,1,0.2,delta_hat_9_after_scale,0,348,3132,0,0,0.8717712770248282,0.8472249209880829,1.6021056652069068,1.663291335105896,0.694880143899856,1.2202036798000335,1.3042880296707153
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,medium,0,1,0.2,logvar_raw_9_clamped,0,348,3132,0,0,13.742475780947455,14.024157047271729,14.679133749008178,14.907012939453125,4.997794019764867,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,medium,0,1,0.2,logvar_scaled_9_policy,0,348,3132,0,0,2.7484951707823524,2.804831385612488,2.9358267188072205,2.981402635574341,0.9995588038502068,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,medium,0,1,0.2,adapter_output_64,0,366,23424,0,0,5.739001469533951,5.7741429805755615,5.980624198913574,6.072938442230225,0.9988185343195181,0.9999374151229858,0.9999667406082153
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,sinusoidal_lateral,medium,0,1,0.2,full_aug_obs,0,348,10440,0,0,3.211590694970098,3.2275466918945312,3.6110334515571587,3.6932930946350098,1.106280022140207,1.3026662588119506,1.3042880296707153
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,obs_i_12,0,495,5940,0,0,1.2976492155681958,1.2722970247268677,1.661446452140808,1.9793636798858643,0.748213246013179,1.1317858695983887,1.3020544052124023
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,delta_hat_9_after_scale,0,495,4455,0,0,1.2922833254843047,1.319068431854248,1.7943673133850098,2.177759885787964,0.981658916943001,1.2421774864196777,1.3888638019561768
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,logvar_raw_9_clamped,0,495,4455,0,0,13.27111161549886,13.359810829162598,14.45309066772461,14.680754661560059,4.993064773443973,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,logvar_scaled_9_policy,0,495,4455,0,0,2.6542223193428733,2.671962261199951,2.890618085861206,2.9361510276794434,0.998612955122283,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,adapter_output_64,0,495,31680,0,0,5.716336452599728,5.741126537322998,5.946328163146973,6.043365955352783,0.9992327769597371,0.9998897314071655,0.9999721050262451
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_high_threat,accel_decel,medium,0,1,0.2,full_aug_obs,0,495,14850,0,0,3.2482320120840362,3.2655088901519775,3.6223299503326416,3.6975910663604736,1.0951311776132295,1.2990738153457642,1.3888638019561768
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,high,0,1,0.2,obs_i_12,0,23801,285612,0,0,1.4662668882265375,1.4286123514175415,2.044482707977295,2.541768789291382,0.9007677993029738,1.1917871236801147,1.5121790170669556
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,high,0,1,0.2,delta_hat_9_after_scale,0,23801,214209,0,0,1.4940948401823935,1.5317457914352417,2.228100061416626,2.954089403152466,1.0997157246705516,1.6422033309936523,2.669868230819702
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,high,0,1,0.2,logvar_raw_9_clamped,0,23801,214209,0,0,13.070377016191717,13.482646942138672,14.48149299621582,15.0,4.976109182672848,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,high,0,1,0.2,logvar_scaled_9_policy,0,23801,214209,0,0,2.614075409557673,2.6965293884277344,2.89629864692688,3.0,0.9952218367704738,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,high,0,1,0.2,adapter_output_64,0,23718,1517952,0,0,5.789161269545545,5.793722867965698,6.045144081115723,6.181936740875244,0.9978173221783068,0.9998598963022232,0.9999811053276062
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,accel_decel,high,0,1,0.2,full_aug_obs,0,23801,714030,0,0,3.3933238006730995,3.4303836822509766,3.927025079727173,4.539095401763916,1.2151546941490305,1.6422033309936523,2.669868230819702
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,0,1,0.2,obs_i_12,0,19821,237852,0,0,1.4310229094807565,1.4060956239700317,1.9832359552383423,2.5152194499969482,0.888555258892901,1.1647628545761108,1.4940791130065918
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,0,1,0.2,delta_hat_9_after_scale,0,19821,178389,0,0,1.4669312661392742,1.4857546091079712,2.220778226852417,3.0172812938690186,1.0836531586787557,1.6798076629638672,2.4977052211761475
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,0,1,0.2,logvar_raw_9_clamped,0,19821,178389,0,0,13.032589185695572,13.560697555541992,14.473492622375488,15.0,4.964277509627553,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,0,1,0.2,logvar_scaled_9_policy,0,19821,178389,0,0,2.6065178449925774,2.71213960647583,2.8946986198425293,3.0,0.9928555023305731,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,0,1,0.2,adapter_output_64,0,19913,1274432,0,0,5.775148604244588,5.772579193115234,6.019962310791016,6.2072224617004395,0.9979775539360694,0.999851405620575,0.9999830722808838
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,crossing_or_sudden_threat,high,0,1,0.2,full_aug_obs,0,19821,594630,0,0,3.3554347367527493,3.401655912399292,3.920624256134033,4.526262283325195,1.1927577903031232,1.6798076629638672,2.4977052211761475
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,ar1_velocity,high,0,1,0.2,obs_i_12,0,25036,300432,0,0,1.468573973163722,1.449520468711853,2.0313313007354736,2.497197389602661,0.8997694325748963,1.1795254945755005,1.4919161796569824
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,ar1_velocity,high,0,1,0.2,delta_hat_9_after_scale,0,25036,225324,0,0,1.4287602437633613,1.4326099157333374,2.2237751483917236,3.8442161083221436,1.0693311456207069,1.6423556208610535,3.3234570026397705
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,ar1_velocity,high,0,1,0.2,logvar_raw_9_clamped,0,25036,225324,0,0,13.315671558986935,13.722090721130371,14.588075637817383,15.0,4.980814738735678,5.0,5.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,ar1_velocity,high,0,1,0.2,logvar_scaled_9_policy,0,25036,225324,0,0,2.663134318070683,2.7444182634353638,2.9176151752471924,3.0,0.9961629480463968,1.0,1.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,ar1_velocity,high,0,1,0.2,adapter_output_64,0,24980,1598720,0,0,5.766764073852924,5.774731636047363,6.012913012504578,6.169319152832031,0.9982030891746975,0.9998633861541748,0.9999797940254211
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,ar1_velocity,high,0,1,0.2,full_aug_obs,0,25036,751080,0,0,3.4027774729016755,3.4277347326278687,3.936012625694275,5.142806053161621,1.1945393732974354,1.6423556208610535,3.3234570026397705
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,sinusoidal_lateral,high,0,1,0.2,obs_i_12,0,27195,326340,0,0,1.4517189349994915,1.4264905452728271,1.9884560823440551,2.5878050327301025,0.9027651292126195,1.1816686391830444,1.4459525346755981
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,1000000,1000k,eval_flow_mixed_ood,sinusoidal_lateral,high,0,1,0.2,delta_hat_9_after_scale,0,27195,244755,0,0,1.432037120902444,1.457467794418335,2.2494893074035645,3.404496431350708,1.0714385421678498,1.7202685713768004,2.853647232055664
