run_name,training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,motion_mode,threat_class,steps,raw_unsafe_rate,raw_safe_margin_unsafe_rate,raw_min_predicted_cpa,raw_min_predicted_ttc,action_norm,action_delta,no_response_rate
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,ar1_velocity,medium,445,0.25842696629213485,0.2876404494382023,3.414088607168746,1.3602701176789467,1.583500715989745,0.11063519486885393,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,crossing_or_sudden_threat,high,370,0.13783783783783785,0.15945945945945947,3.9467577888554817,1.7351518432441853,1.600491182546358,0.08852793196266567,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,crossing_or_sudden_threat,low,32,0.28125,0.28125,1.865689602913335,1.0694563271492394,1.5112074799835682,0.287557834177278,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,crossing_or_sudden_threat,medium,82,0.25609756097560976,0.2804878048780488,4.04344108918818,1.8147084893388088,1.5691324501502804,0.13258610786188665,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,linear,high,479,0.15657620041753653,0.17536534446764093,4.778221985379658,1.3879782856671121,1.6022255674533405,0.0919605456564832,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,linear,low,118,0.1694915254237288,0.2033898305084746,3.5258216130610367,1.6553700805471672,1.5754642779544248,0.11270055983026149,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,linear,medium,258,0.35658914728682173,0.375968992248062,3.23836520664726,1.5563409715985097,1.560375407684681,0.12333343889881936,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,sinusoidal_lateral,high,842,0.22921615201900236,0.2505938242280285,3.9123399843593987,1.7207482506376945,1.5585463440616454,0.12844857196113418,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,sinusoidal_lateral,low,143,0.1958041958041958,0.22377622377622378,2.7621959552064643,1.6667998871421286,1.6478724112877479,0.10254790628706659,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_high_threat,sinusoidal_lateral,medium,528,0.2178030303030303,0.26325757575757575,3.337666320277618,1.8146471801819009,1.6195705052126537,0.10634625447688228,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,accel_decel,high,540,0.26296296296296295,0.3055555555555556,3.3211595516117223,1.9606573981560056,1.5733040807423768,0.05832580061525934,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,accel_decel,low,207,0.15458937198067632,0.1642512077294686,3.879725705337337,2.1619179362499215,1.6062635033602877,0.0897674221581451,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,accel_decel,medium,565,0.2407079646017699,0.2778761061946903,3.2758112756104776,2.2636374023014225,1.5432827521214443,0.10600621076547995,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,ar1_velocity,high,310,0.2806451612903226,0.3,3.631915080231885,2.1054841890236364,1.5495592301891696,0.12947734293918456,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,ar1_velocity,low,381,0.2283464566929134,0.2782152230971129,3.5150755143765937,1.5748163756181113,1.5972038995562576,0.09966442904134434,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,ar1_velocity,medium,494,0.2894736842105263,0.32388663967611336,3.2302239967047273,2.009835555320611,1.5986167083867648,0.0998241240045561,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,crossing_or_sudden_threat,high,266,0.3233082706766917,0.37969924812030076,2.7794096043116334,2.201227722775695,1.5793028157904632,0.08462832769365015,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,crossing_or_sudden_threat,low,65,0.015384615384615385,0.03076923076923077,3.9910788137179156,2.0698336445746337,1.460480601970966,0.1202110862502685,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,crossing_or_sudden_threat,medium,298,0.27181208053691275,0.3053691275167785,3.21055872082529,1.9353368956555597,1.5557116771104351,0.11738932862777839,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,linear,high,246,0.2032520325203252,0.25609756097560976,4.2728018445167235,2.012719219879793,1.5910211520466377,0.06729284921524728,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,linear,low,329,0.16109422492401215,0.2006079027355623,3.7385916553754757,1.5637964668610953,1.5746258979148053,0.07393248618147294,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,linear,medium,326,0.2791411042944785,0.31901840490797545,3.7883853970375485,1.5796073592576074,1.5739213489681665,0.11788509525587222,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,sinusoidal_lateral,high,507,0.2879684418145957,0.3214990138067061,3.588421228372068,1.8530509951890224,1.5717562053800804,0.10895938396865329,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,sinusoidal_lateral,low,383,0.2010443864229765,0.2402088772845953,3.440461859250485,1.8417772040164513,1.5800742380924075,0.08955255639556961,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_id,sinusoidal_lateral,medium,490,0.22244897959183674,0.2673469387755102,3.6383535477262683,1.747512460322898,1.6031338692927848,0.1078571180794008,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,accel_decel,high,734,0.19346049046321526,0.2356948228882834,3.471634038624402,1.9076474058401878,1.5682087651877703,0.1151752412593251,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,accel_decel,low,165,0.18181818181818182,0.19393939393939394,3.834948210395647,1.3212948614165139,1.5555102796265574,0.13579415317737695,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,accel_decel,medium,537,0.3054003724394786,0.37243947858473,2.7798974596283066,1.720216906197791,1.5792150011275734,0.11498409741362157,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,ar1_velocity,high,735,0.3401360544217687,0.37551020408163266,2.668093235780434,2.0676217181671577,1.5784059926766116,0.09689991480898949,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,ar1_velocity,low,242,0.3305785123966942,0.4297520661157025,2.4581823431278678,1.1622477932805453,1.602938031608408,0.1170158443803137,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,ar1_velocity,medium,449,0.1915367483296214,0.21603563474387527,3.722942490937792,1.375257796821978,1.5866399866700969,0.1409818942975958,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,high,374,0.1925133689839572,0.2647058823529412,3.3537700073485373,1.7148796702054367,1.563242975881393,0.11959418566787944,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,low,207,0.3285024154589372,0.34782608695652173,2.5507075757346147,1.4492328675144823,1.5547823367487406,0.10553297700117463,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,crossing_or_sudden_threat,medium,417,0.18944844124700239,0.24940047961630696,3.1992024343987877,1.8563987823428445,1.5622246753540543,0.11009099039559563,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,linear,high,126,0.3253968253968254,0.3888888888888889,2.543247546793686,2.200401240454452,1.5864714147552612,0.13046829568015206,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,linear,low,19,0.3157894736842105,0.6842105263157895,1.3611233861822831,1.3219606271479278,1.6949228613000167,0.07890169440131438,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,linear,medium,65,0.18461538461538463,0.2153846153846154,3.6537331610918047,0.9321889211507682,1.6123655080795287,0.12394727617502213,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,sinusoidal_lateral,high,723,0.23236514522821577,0.2697095435684647,3.257683391008625,1.5737957988860392,1.603843527916886,0.12426234349443539,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,sinusoidal_lateral,low,302,0.2152317880794702,0.26490066225165565,3.3183896865584694,1.4244198935109411,1.5731635628551837,0.1163019984343786,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_mixed_ood,sinusoidal_lateral,medium,450,0.2777777777777778,0.31777777777777777,3.637769985081945,1.8543859423954556,1.5658739908536274,0.11748232940004931,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,accel_decel,high,662,0.17673716012084592,0.20996978851963746,3.3297887252723894,1.9914874777041285,1.5665409328174016,0.10914623651518472,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,accel_decel,low,93,0.20430107526881722,0.24731182795698925,3.5100223808198847,2.2640188450555603,1.619191946521882,0.1648964397208665,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,accel_decel,medium,354,0.2570621468926554,0.3163841807909605,3.109466714132051,1.9769751085723546,1.5610635684708418,0.09508333321513429,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,ar1_velocity,high,743,0.288021534320323,0.32301480484522205,3.116058474157161,2.0533703878862073,1.589000233490406,0.10695941520862351,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,ar1_velocity,low,84,0.34523809523809523,0.36904761904761907,3.635802745686046,2.1953670981607973,1.4719861249128978,0.25193340138399173,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,ar1_velocity,medium,292,0.18493150684931506,0.22945205479452055,3.2189210248961153,1.7769201933397825,1.5967597426616982,0.12930253153819948,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,crossing_or_sudden_threat,high,782,0.23785166240409208,0.27621483375959077,3.558399745374513,1.8990568133442125,1.5665832320823694,0.11283631747602807,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,crossing_or_sudden_threat,low,342,0.12573099415204678,0.16666666666666666,3.1864045233117166,1.503311423141977,1.5861395562601368,0.07686371423238725,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,crossing_or_sudden_threat,medium,1010,0.1504950495049505,0.16930693069306932,3.591049465063226,1.7706112875486493,1.5862955262755403,0.0856501728978635,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,linear,high,151,0.152317880794702,0.16556291390728478,4.014570030550294,2.029876992675997,1.5766405573743858,0.11441003138951908,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,linear,low,95,0.11578947368421053,0.21052631578947367,3.1685299374555287,1.5720348701567826,1.6461573625865735,0.12883480991187848,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,linear,medium,107,0.19626168224299065,0.24299065420560748,3.4895647471927314,2.054540556560758,1.6025428838818987,0.09409704616415167,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,sinusoidal_lateral,high,397,0.1561712846347607,0.17380352644836272,4.256539817521776,1.5669102292990118,1.6311428024426515,0.09852857489645556,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,sinusoidal_lateral,low,116,0.1206896551724138,0.12931034482758622,5.191324746525236,1.4413392521164967,1.526669830083847,0.14578964752305684,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1000k,P3_block_projected_seed2_rerunA_1000k,p3_s2_seed2_rerunA_1000k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1000k.zip,1000000,1000k,1002,eval_flow_sudden_threat,sinusoidal_lateral,medium,323,0.25696594427244585,0.3126934984520124,2.8343080934829112,1.8360990833172348,1.6030408140306502,0.12929188877620934,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,accel_decel,high,325,0.2246153846153846,0.26461538461538464,2.6013612658756142,1.6249570109295355,1.5584280369831967,0.11741906022796264,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,accel_decel,low,312,0.27564102564102566,0.32051282051282054,2.3505348453525072,1.698717919840313,1.5417099891182704,0.12766004677635068,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,accel_decel,medium,663,0.24283559577677225,0.32428355957767724,2.5255152158805085,1.8575710667326446,1.5582012725631575,0.0841549969921633,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,ar1_velocity,high,299,0.4280936454849498,0.4682274247491639,2.291463256052798,2.2965657904605212,1.5841227678152232,0.12081499665626715,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,ar1_velocity,low,377,0.21750663129973474,0.2572944297082228,2.8879919032179022,1.5560227047779165,1.5109268569187397,0.15160348146798125,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,ar1_velocity,medium,535,0.2822429906542056,0.3121495327102804,2.6457873818816817,1.5608561973444102,1.5609088260436728,0.140734011470993,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,crossing_or_sudden_threat,high,184,0.266304347826087,0.32065217391304346,2.5484485668813526,2.3339683337311565,1.5702886315791502,0.054078344721347094,0.0
seed2_rerunA,2,p3_s2_seed2_rerunA_1500k,P3_block_projected_seed2_rerunA_1500k,p3_s2_seed2_rerunA_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2_rerunA/checkpoint_1500k.zip,1500000,1500k,1000,eval_flow_high_density,crossing_or_sudden_threat,low,164,0.1402439024390244,0.20121951219512196,2.9985797138825747,1.566190045998253,1.4728886877618186,0.12601972528074573,0.0
